# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnR-ACG             -          u6543                -               42      73    6795    6828    6775    6829      74    +         1.1   10.1   0.5  -
trnA-UGC             -          u6546                -               11      31    7963    7983    7953    8003      88    +        0.26   10.8   1.2  -
trnS-UGA             -          u6547                -               11      41    3152    3125    3162    3102      87    -         7.5    7.5   4.5  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXAeEaaG.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXmByPWD.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXAeEaaG.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:43 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXULHiiG.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXX66Q9oG.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXULHiiG.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:43 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnL-CAA             -          u6554                -               47      74   19453   19419   19465   19413      81    -        0.87   11.1   0.7  -
trnM-CAU             -          u6554                -               22      71   19470   19421   19486   19412      88    -         1.2   10.1   1.7  -
trnN-GUU             -          u6554                -               44      68   19440   19416   19457   19412      72    -         1.4   10.1   1.2  -
trnE-UUC             -          u6557                -               20      50   13602   13569   13616   13551      72    -        0.81   10.4   0.6  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXvGUBoH.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXVICQrE.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXvGUBoH.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:45 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnA-UGC             -          u6559                -                9      49     133      94     141      77      88    -        0.55   10.2   0.4  -
trnL-UAA             -          u6559                -               23      48    8420    8449    8405    8469      80    +         2.7    8.9   1.1  -
trnQ-UUG             -          u6560                -               11      37     846     870     835     886      72    +        0.35   10.7   0.5  -
trnR-UCU             -          u6560                -                9      57    2679    2632    2687    2624      74    -         5.8    6.6   4.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXwgirdH.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXwQFLSD.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXwgirdH.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:44 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnG-GCC             -          u6563                -               11      64   17993   17926   18000   17916      72    -           4    9.1   1.1  -
trnP-GGG             -          u6565                -               36      67   25557   25588   25550   25608      74    +        0.88   10.5   0.2  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXnrUsoG.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXefkieG.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXnrUsoG.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:43 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXRIotvG.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXBr3mJE.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXRIotvG.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:43 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnS-UGA             -          u6574                -               48      86   17765   17727   17785   17726      87    -        0.32   11.7   0.4  -
trnA-UGC             -          u6575                -               14      49    7295    7329    7287    7347      88    +       0.093   12.3   0.5  -
trnL-UAA             -          u6575                -               29      75   11694   11659   11698   11657      80    -         1.8    9.1   2.8  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXtzBkBG.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXrULUFG.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXtzBkBG.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:43 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnM-CAU             -          u6579                -               32      79    8971    8923    8990    8916      88    -         1.5    8.4   5.2  -
trnF-GAA             -          u6581                -                9      65    4592    4517    4597    4507      76    -     1.3e-07   31.2   1.2  -
trnT-GGU             -          u6581                -                6      67    4594    4512    4598    4508      72    -     8.6e-06   25.4   1.5  -
trnA-UGC             -          u6581                -               19      75    4592    4516    4595    4510      88    -     0.00021   20.2   2.3  -
trnN-GUU             -          u6581                -                7      62    4593    4517    4598    4507      72    -      0.0033   17.3   2.0  -
trnR-UCU             -          u6581                -               37      70    4544    4511    4550    4509      74    -      0.0043   16.9   0.7  -
trnR-UCG             -          u6581                -                3      63    4597    4518    4598    4508      74    -       0.011   15.6   1.9  -
trnW-CCA             -          u6581                -                3      68    4597    4513    4599    4508      74    -       0.019   15.1   1.4  -
trnM-CAU             -          u6581                -               43      74    4544    4513    4564    4506      88    -       0.021   14.6   0.1  -
trnC-GCA             -          u6581                -               16      72    4591    4515    4593    4515     120    -       0.045   12.7   1.3  -
trnT-UGU             -          u6581                -               40      66    4539    4513    4561    4511      72    -       0.053   13.4   0.9  -
trnV-UAC             -          u6581                -                7      26    4593    4574    4597    4554      73    -       0.084   12.9   0.9  -
trnL-UAA             -          u6581                -               38      75    4543    4512    4563    4509      80    -       0.093   12.6   0.6  -
trnfM-CAU            -          u6581                -               37      66    4544    4515    4546    4513      74    -        0.16   11.8   0.5  -
trnK-UUU             -          u6581                -                8      32    4592    4568    4594    4567      73    -        0.19   11.5   1.4  -
trnK-UUU             -          u6581                -               36      64    4544    4516    4545    4509      73    -        0.75    9.6   0.7  -
trnL-CAA             -          u6581                -               37      73    4543    4515    4564    4511      81    -         1.2    9.4   0.4  -
trnD-GUC             -          u6581                -               14      70    4593    4518    4598    4510      81    -         1.4    8.8   2.0  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXUKKDRE.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXA7v9dH.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXUKKDRE.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:45 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnA-UGC             -          u6582                -               11      49    8793    8830    8784    8847      88    +       0.028   13.0   0.4  -
trnF-GAA             -          u6582                -               23      51    5865    5837    5871    5833      76    -         2.6    7.5   4.0  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXK72TSE.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXLygoOE.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXK72TSE.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:43 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnK-UUU             -          u6586                -               40      65   13749   13724   13767   13720      73    -       0.093   13.7   1.3  -
trnR-UCU             -          u6586                -               43      65   13747   13725   13752   13713      74    -        0.15   13.0   1.0  -
trnM-CAU             -          u6586                -               46      71   13750   13725   13770   13716      88    -        0.41   11.6   1.6  -
trnL-CAA             -          u6586                -               47      71   13752   13726   13771   13721      81    -        0.47   11.9   1.5  -
trnR-UCG             -          u6586                -               44      66   13746   13724   13761   13719      74    -        0.99   10.5   1.4  -
trnK-UUU             -          u6586                -               15      58   24839   24790   24842   24789      73    -         2.5    9.1   3.7  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXVp6UNE.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXX03jceI.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXVp6UNE.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:44 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
cox3                 -          u6592                -              585     664   28013   28092   27993   28111     798    +        0.44    7.2  10.5  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXdMze6G.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXyysReG.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXdMze6G.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:51 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXcvWNEG.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXzoi5hG.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXcvWNEG.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:44 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnL-CAA             -          u6603                -               20      74    2877    2821    2893    2814      81    -     1.8e-06   28.3   0.2  -
trnY-GUA             -          u6603                -                7      79    2891    2818    2897    2814      83    -     1.4e-05   25.4   0.5  -
trnS-GCU             -          u6603                -               25     109    2893    2813    2913    2808     122    -     0.00022   20.1   0.1  -
trnH-GUG             -          u6603                -                7      66    2891    2822    2896    2815      74    -       0.032   14.1   0.8  -
trnL-UAA             -          u6603                -               13      72    2885    2822    2892    2814      80    -       0.032   14.3   0.3  -
trnT-UGU             -          u6603                -               46      71    2840    2815    2843    2814      72    -       0.068   13.4   0.0  -
trnM-CAU             -          u6603                -               50      85    2844    2812    2868    2809      88    -       0.089   12.9   0.0  -
trnS-GGA             -          u6603                -                6      81    2892    2820    2897    2814      87    -         0.1   12.5   0.7  -
trnS-CGA             -          u6603                -               42      68    2844    2818    2864    2814      72    -        0.15   12.0   0.0  -
trnY-GUA             -          u6603                -               21      62    3579    3620    3564    3628      83    +        0.44   10.9   1.2  -
trnS-UGA             -          u6603                -                5      81    2893    2820    2897    2815      87    -        0.68   10.3   0.8  -
trnS-GCU             -          u6604                -               27      76    8892    8841    8903    8826     122    -         0.3   10.0   1.0  -
trnI-CAU             -          u6605                -               18      48   30813   30783   30825   30776      74    -         3.3    8.8   4.6  -
trnR-UCU             -          u6606                -               30      67    1316    1279    1323    1273      74    -           5    7.7   3.8  -
trnR-UCG             -          u6606                -               32      67    1314    1279    1318    1273      74    -         7.1    7.3   3.6  -
trnL-UAA             -          u6607                -               57      72   12256   12271   12236   12275      80    +         7.4    6.6   4.8  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXERTgxG.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXAB7McG.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXERTgxG.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:44 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnI-CAU             -          u6609                -               34      59   11951   11926   11971   11924      74    -         9.3    6.8   3.0  -
trnC-GCA             -          u6611                -                4      35   12684   12713   12681   12731     120    +         1.3    9.5   2.8  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXyuWgKF.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXX0TIxOH.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXyuWgKF.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:43 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnA-UGC             -          u6613                -               11      49   31468   31505   31459   31523      88    +       0.028   15.1   0.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXARKYJG.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXKcHTsG.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXARKYJG.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:45 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnA-UGC             -          u6619                -               12      49   11424   11460   11414   11479      88    +        0.05   14.0   0.3  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXtxgGdE.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXxuMvIH.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXtxgGdE.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:43 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnK-UUU             -          u6626                -               23      66    1609    1652    1600    1656      73    +         6.9    7.9   8.5  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXPt8bqH.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXaOYGuH.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXPt8bqH.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:45 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnA-UGC             -          u6628                -               11      49   13489   13526   13480   13542      88    +       0.045   13.6   0.8  -
trnS-CGA             -          u6629                -               33      65   21518   21486   21538   21485      72    -        0.72   10.6   0.9  -
rrn18                -          u6630                -              949    1051   18719   18822   18699   18842    2142    +     2.6e-05   15.9   6.9  -
rrn26                -          u6630                -             2272    2486   22334   22540   22314   22562    3674    +        0.03    6.2  10.0  -
rrn26                -          u6630                -             2929    3030   23022   23116   22999   23118    3674    +         7.7   -1.8   3.9  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXmXqpnF.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXOqnZPD.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXmXqpnF.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:46 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnG-UCC             -          u6632                -               13      48   16008   16042   15990   16062      71    +        0.27   12.0   1.0  -
trnG-UCC             -          u6632                -               21      54    2105    2145    2085    2154      71    +         2.5    8.9   2.4  -
trnT-GGU             -          u6634                -                6      59   10454   10499   10451   10502      72    +        0.13   12.6   1.6  -
trnK-UUU             -          u6635                -                8      65    4566    4508    4570    4506      73    -     0.00029   20.9   3.9  -
trnN-GUU             -          u6635                -                5      66    4569    4506    4573    4501      72    -      0.0019   18.4   4.2  -
trnR-UCG             -          u6635                -                8      66    4566    4508    4570    4504      74    -       0.014   15.6   4.2  -
trnI-CAU             -          u6635                -                8      66    4566    4508    4568    4500      74    -       0.039   14.1   4.2  -
trnR-ACG             -          u6635                -                7      34    4433    4460    4431    4468      74    +       0.048   13.9   0.3  -
trnR-UCU             -          u6635                -                8      64    4566    4510    4568    4506      74    -        0.07   13.3   4.0  -
trnfM-CAU            -          u6635                -               13      63    4561    4511    4570    4505      74    -         0.1   12.7   3.7  -
trnR-UCG             -          u6635                -                8      34    4434    4460    4432    4468      74    +        0.29   11.5   0.5  -
trnM-CAU             -          u6635                -               12      71    4568    4509    4573    4502      88    -        0.49   10.6   4.1  -
trnT-GGU             -          u6635                -                6      57    4568    4515    4573    4502      72    -         2.8    8.2   3.7  -
trnD-GUC             -          u6635                -               13      70    4568    4511    4572    4504      81    -         3.8    7.8   3.7  -
trnA-UGC             -          u6636                -               11      49    7206    7169    7215    7152      88    -        0.03   13.5   0.9  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXdAEY1G.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXUFepSF.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXdAEY1G.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:06:44 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnV-UAC             -          u6638                -               20      59    5795    5757    5806    5755      73    -        0.18   11.7   1.4  -
trnT-GGU             -          u6640                -               46      66   16323   16343   16313   16348      72    +         1.3   10.0   1.9  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXX4unBiE.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
