# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnP-GGG             -          u12                  -               49      71  141639  141617  141642  141616      74    -         5.9   11.2   2.2  -
trnD-GUC             -          u12                  -               17      61   32884   32927   32864   32935      74    +         6.3   10.7   0.7  -
trnL-UAA             -          u12                  -                3      84    7923    7839    7925    7838      85    -         6.3   11.0   1.4  -
trnI-GAU             -          u12                  -                6      59  126342  126290  126348  126284      72    -         6.3   11.1   1.0  -
trnT-UGU             -          u12                  -                8      41  123191  123158  123210  123138      73    -         6.3   10.8   1.6  -
trnW-CCA             -          u12                  -                8      64   72872   72816   72875   72812      74    -         6.7   11.0   0.8  -
trnH-GUG             -          u12                  -               10      65    7917    7848    7925    7839      75    -         6.9   10.9   1.2  -
trnR-CCG             -          u12                  -                6      67  141682  141621  141687  141612      74    -           7   10.8   0.4  -
trnR-CCG             -          u12                  -                8      63   56709   56763   56707   56766      74    +         7.4   10.7   1.5  -
trnR-CCG             -          u12                  -                8      63   32876   32929   32872   32934      74    +         7.6   10.7   0.7  -
trnS-GCU             -          u12                  -                6      82   31863   31791   31868   31785      88    -         7.7   10.5   0.6  -
trnD-GUC             -          u12                  -                5      45  123194  123155  123198  123130      74    -           8   10.3   2.3  -
trnW-CCA             -          u12                  -                8      62   52342   52395   52339   52400      74    +         8.4   10.7   0.3  -
trnT-UGU             -          u12                  -               36      69   55858   55824   55878   55823      73    -         8.6   10.4   0.0  -
trnI-GAU             -          u12                  -                7      62   56708   56764   56704   56772      72    +           9   10.6   1.4  -
trnG-GCC             -          u12                  -               32      63   31262   31230   31283   31223      71    -         9.3   10.7   2.6  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXaNPnF2.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXHRqNQ0.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXaNPnF2.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:34 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rpl32                -          u14                  -               83     139   12469   12416   12490   12392     165    -         8.3    6.5   9.2  -
rrn16                -          u19                  -              634    1189     615      36     645      19    1491    -     1.1e-36  121.8   4.8  -
rrn16                -          u19                  -              453     483     961     930    1140     925    1491    -        0.42    3.8   3.2  -
rrn16                -          u20                  -              634    1359     595    1348     565    1361    1491    +     7.7e-46  150.3   2.9  -
rrn16                -          u20                  -              453     484     249     281      69     298    1491    +       0.096    4.1   3.0  -
rrn23                -          u21                  -              151     530     808    1208     788    1228    2810    +     2.7e-20   64.8  17.0  -
rrn23                -          u21                  -              679     833    1607    1762    1589    1782    2810    +     7.6e-11   33.4   4.0  -
rrn16                -          u21                  -             1439    1483      62     106      50     112    1491    +      0.0087    7.9   2.2  -
rrn16                -          u22                  -              633    1483     248    1154     219    1160    1491    +     7.4e-48  157.9   4.6  -
rrn23                -          u22                  -              151     530    1857    2257    1837    2277    2810    +     3.8e-20   64.9  17.2  -
rrn23                -          u22                  -              679     805    2656    2783    2638    2783    2810    +     2.3e-05   15.8   5.9  -
rrn23                -          u23                  -              151     530     808    1208     788    1228    2810    +     2.5e-20   64.9  17.2  -
rrn23                -          u23                  -              679     833    1607    1762    1589    1782    2810    +     7.6e-11   33.4   4.0  -
rrn16                -          u23                  -             1439    1483      62     106      50     112    1491    +      0.0087    7.9   2.2  -
rrn23                -          u24                  -              151     530     808    1208     788    1228    2810    +     2.5e-20   64.9  17.2  -
rrn23                -          u24                  -              679     833    1607    1762    1589    1782    2810    +     7.6e-11   33.4   4.0  -
rrn16                -          u24                  -             1439    1483      62     106      50     112    1491    +      0.0087    7.9   2.2  -
rrn23                -          u25                  -              151     530     808    1208     788    1228    2810    +     2.5e-20   64.9  17.2  -
rrn23                -          u25                  -              679     833    1607    1762    1589    1782    2810    +     7.6e-11   33.4   4.0  -
rrn16                -          u25                  -             1439    1483      62     106      50     112    1491    +      0.0087    7.9   2.2  -
rrn23                -          u26                  -             1782    2307     535       5     555       2    2810    -     5.3e-16   50.4   2.8  -
rrn23                -          u26                  -             1699    1773     768     688     798     668    2810    -     8.6e-05   13.2   4.2  -
rrn23                -          u26                  -             1027    1173    1489    1335    1510    1315    2810    -     0.00094    9.7   3.5  -
rrn23                -          u29                  -             1782    2011     383     174     404     135    2810    -     3.8e-14   44.1   1.0  -
rrn23                -          u29                  -             1699    1773     616     536     646     516    2810    -     7.8e-05   13.2   4.2  -
rrn23                -          u29                  -             1027    1173    1337    1183    1358    1163    2810    -     0.00086    9.7   3.5  -
rrn23                -          u30                  -             1782    2307    1120    1650    1099    1653    2810    +     5.3e-16   50.4   2.8  -
rrn23                -          u30                  -             1699    1773     887     967     857     987    2810    +     8.6e-05   13.2   4.2  -
rrn23                -          u30                  -             1027    1173     166     320     145     340    2810    +     0.00094    9.7   3.5  -
rrn23                -          u31                  -             1782    2307    1120    1650    1099    1653    2810    +     5.3e-16   50.4   2.8  -
rrn23                -          u31                  -             1699    1773     887     967     857     987    2810    +     8.6e-05   13.2   4.2  -
rrn23                -          u31                  -             1027    1173     166     320     145     340    2810    +     0.00094    9.7   3.5  -
rrn23                -          u32                  -             1782    2011     383     174     404     135    2810    -     3.8e-14   44.1   1.0  -
rrn23                -          u32                  -             1699    1773     616     536     646     516    2810    -     7.8e-05   13.2   4.2  -
rrn23                -          u32                  -             1027    1173    1337    1183    1358    1163    2810    -     0.00086    9.7   3.5  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXgHbiC1.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXdHlff0.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXgHbiC1.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:55:50 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnV-GAC             -          u71                  -               11      35    2501    2525    2490    2546      72    +        0.31   10.3   1.2  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXtWRpFY.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXDNvC90.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXtWRpFY.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:42 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
atpA                 -          u72                  -               85    1415    6038    7386    6018    7406    1524    +    4.9e-166  554.0  11.7  -
rrn16                -          u72                  -               27      67    4934    4971    4915    4992    1491    +        0.08    9.4   0.4  -
atbB                 -          u72                  -               13     294    6244    6521    6233    6543     633    +        0.81    8.4   5.4  -
rps18                -          u72                  -               70     224   13530   13391   13551   13373     306    -         1.8    9.1   4.1  -
psbB                 -          u73                  -                1     950   12356   11401   12356   11391    1527    -           0 1141.3  29.3  -
rps18                -          u73                  -                1     306  475915  476204  475915  476204     306    +     5.7e-86  293.9  20.1  -
rpl33                -          u73                  -                1     200  475504  475703  475504  475704     201    +       4e-62  215.1  12.2  -
rpl2                 -          u73                  -              396     589  270834  271030  270814  271050     826    +     4.9e-53  184.1   6.2  -
psbD                 -          u73                  -              599     773  382440  382281  382460  382261    1062    -     1.7e-42  148.7   2.5  -
psaJ                 -          u73                  -                1     135  474886  475020  474886  475020     135    +     2.8e-39  140.2   7.8  -
trnP-UGG             -          u73                  -                1      74  474529  474456  474529  474456      74    -     7.5e-25   93.1   1.4  -
trnW-CCA             -          u73                  -                1      74  474272  474199  474272  474199      74    -     3.4e-24   91.1   0.4  -
trnD-GUC             -          u73                  -                1      74  661064  661137  661064  661137      74    +     1.6e-23   88.5   3.5  -
lhbA                 -          u73                  -               67     187  346603  346716  346583  346718     189    +     1.5e-22   85.8   9.0  -
psbZ                 -          u73                  -               67     187  346603  346716  346582  346718     189    +     4.7e-22   84.2   8.9  -
ycf9                 -          u73                  -               67     187  346603  346716  346582  346718     189    +       7e-22   83.7   8.9  -
ycf2                 -          u73                  -             2453    2596  227917  228093  227897  228113    6869    +     2.6e-20   70.9   8.5  -
psbA                 -          u73                  -              835     916  634203  634122  634224  634093    1062    -     1.1e-19   73.2   4.2  -
trnN-GUU             -          u73                  -                2      71   27868   27937   27867   27938      72    +     1.9e-17   69.5   1.3  -
trnP-GGG             -          u73                  -                2      72  474528  474458  474528  474456      74    -       2e-17   69.4   1.6  -
ndhD                 -          u73                  -              639     959  655608  655288  655638  655280    1503    -     7.8e-17   63.0  11.4  -
rrn23                -          u73                  -             2055    2115  484275  484334  484254  484340    2810    +     8.6e-10   38.5   0.2  -
trnT-GGU             -          u73                  -                3      66  660874  660797  660876  660787      72    -     5.7e-09   42.4   0.6  -
psbA                 -          u73                  -              441     499   28378   28436   28362   28456    1062    +     2.6e-08   35.5   3.8  -
ndhH                 -          u73                  -              986    1178  572620  572812  572600  572815    1182    +     3.7e-08   35.0   1.4  -
psbM                 -          u73                  -                1      65  661735  661794  661735  661814     105    +     5.5e-08   39.1  11.5  -
psaA                 -          u73                  -              343     389  441293  441247  441304  441227    2253    -     5.7e-08   32.4   4.5  -
petB                 -          u73                  -              205     565  684503  684863  684479  684883     648    +     1.3e-07   34.6  15.7  -
pdbZ                 -          u73                  -               60     187  346598  346716  346578  346718     189    +     1.5e-07   36.9   8.9  -
ndhB                 -          u73                  -              754    1324   93973   93415   93994   93407    1533    -     6.1e-07   30.4  15.4  -
rps7                 -          u73                  -              263     321  441397  441339  441414  441319     468    -     1.8e-06   31.5   0.7  -
rrn16                -          u73                  -               16      70  593276  593222  593287  593202    1491    -     7.9e-06   26.6   0.5  -
ndhH                 -          u73                  -              281     676  569056  569451  569037  569472    1182    +     3.5e-05   25.2   5.6  -
psbE                 -          u73                  -              152     226  106761  106690  106775  106670     252    -     3.9e-05   28.3   1.4  -
trnfM-CAU            -          u73                  -                2      72  395774  395705  395775  395703      74    -     0.00025   27.4   0.7  -
psaA                 -          u73                  -              431     517  503171  503248  503155  503264    2253    +     0.00037   19.8   0.4  -
trnfM-CAU            -          u73                  -                7      69  474523  474461  474528  474456      74    -     0.00062   26.2   0.8  -
rrn16                -          u73                  -             1433    1488  368102  368047  368123  368044    1491    -     0.00068   20.2   4.5  -
psaB                 -          u73                  -              408     460  712581  712529  712601  712508    2205    -     0.00069   19.2   4.4  -
psbB                 -          u73                  -             1411    1472  529781  529724  529801  529707    1527    -     0.00077   19.7   0.1  -
ndhB                 -          u73                  -              511     570  693035  692983  693046  692969    1533    -       0.001   19.7   2.2  -
atpE                 -          u73                  -              143     176  457319  457286  457342  457278     402    -      0.0021   21.7   1.4  -
trnA-UGC             -          u73                  -                3      62  661066  661126  661064  661136      73    +       0.021   21.0   2.3  -
psbA                 -          u73                  -              600     768  382439  382290  382460  382270    1062    -       0.045   14.9   2.1  -
trnM-CAU             -          u73                  -               47      73  672344  672370  672324  672370      73    +       0.053   19.8   1.0  -
trnK-UUU             -          u73                  -                8      61   27874   27927   27870   27940      72    +        0.11   19.0   1.9  -
ndhD                 -          u73                  -              959    1237  652385  652112  652393  652084    1503    -        0.11   12.8   8.6  -
petD                 -          u73                  -              191     294  685083  685186  685063  685223     483    +        0.12   15.5   1.6  -
trnS-GCU             -          u73                  -               17      79   27865   27803   27879   27795      88    -        0.14   18.3   0.8  -
trnP-GGG             -          u73                  -                4      70  474460  474524  474457  474528      74    +        0.29   17.6   1.5  -
trnM-CAU             -          u73                  -                7      66  660870  660798  660874  660791      73    -         0.3   17.4   0.0  -
trnR-UCU             -          u73                  -               19      69  474253  474202  474273  474200      72    -        0.31   17.4   0.0  -
trnR-CCG             -          u73                  -                7      67   27873   27931   27870   27936      74    +        0.35   17.2   1.6  -
trnfM-CAU            -          u73                  -                9      64  474264  474209  474267  474194      74    -        0.54   16.7   0.0  -
ycf5                 -          u73                  -              712     833   63344   63471   63323   63486     978    +        0.58   10.7   5.8  -
ndhJ                 -          u73                  -              149     187  448441  448404  448454  448393     477    -        0.97   12.4   0.0  -
trnR-UCU             -          u73                  -                5      65  100699  100792  100696  100797      72    +         1.1   15.6   0.9  -
trnR-CCG             -          u73                  -                6      67  474524  474463  474529  474454      74    -         1.3   15.4   1.1  -
psaA                 -          u73                  -              773     804  417551  417520  417571  417501    2253    -         1.3    8.0   1.4  -
trnP-GGG             -          u73                  -               13      65  474260  474208  474267  474194      74    -         2.3   14.7   0.0  -
trnN-GUU             -          u73                  -                8      68  474265  474203  474269  474199      72    -         2.4   14.7   0.0  -
pbsH                 -          u73                  -               26      62  289958  289924  289978  289907      90    -         3.4   14.7   0.0  -
trnI-CAU             -          u73                  -               43      69  474230  474204  474240  474200      74    -         3.5   14.0   0.0  -
trnR-CCG             -          u73                  -                9      63  474264  474210  474272  474202      74    -         4.3   13.7   0.0  -
trnP-GGG             -          u73                  -               26      67  395751  395710  395771  395704      74    -         5.9   13.4   0.2  -
rpl23                -          u73                  -               63     153   43699   43622   43719   43603     282    -           6   11.3   0.8  -
ycf94                -          u73                  -               63     176  214227  214339  214218  214347     210    +           9   11.0   4.6  -
trnI-CAU             -          u73                  -               14      67  180117  180065  180137  180062      74    -         9.8   12.6   1.1  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXX7BLu7Y.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXKdPfc2.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXX7BLu7Y.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:55:49 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rrn23                -          u74                  -             1594    2766  188779  187612  188800  187592    2810    -    6.9e-185  618.4  12.4  -
psbA                 -          u74                  -                2     293  266979  266693  266980  266678    1062    -     3.7e-98  332.0  10.0  -
rrn23                -          u74                  -              422    1390  190337  189336  190357  189315    2810    -     1.6e-86  292.0  13.5  -
psbC                 -          u74                  -             1024    1120  278341  278244  278367  278240    1422    -     8.6e-26   91.8   1.1  -
ycf2                 -          u74                  -             4195    4314  293699  293588  293711  293568    6869    -     1.1e-20   71.1   3.4  -
psbC                 -          u74                  -              650     789  126685  126791  126663  126801    1422    +     3.6e-19   69.8   3.0  -
rbcL                 -          u74                  -              440     646  123993  123781  124013  123769     662    -     5.1e-19   71.1   3.2  -
psaB                 -          u74                  -              152     308   42916   43066   42914   43090    2205    +     8.9e-17   60.9   1.3  -
rpl16                -          u74                  -                3     372  247760  248156  247758  248176     408    +       1e-15   61.3   8.0  -
rrn16                -          u74                  -             1128    1193  330888  330953  330882  330970    1491    +       4e-14   53.0   0.6  -
trnS-GGA             -          u74                  -               16      85  193366  193435  193357  193437      87    +     7.6e-13   53.4   0.9  -
rrn23                -          u74                  -               14     245  190849  190622  190858  190601    2810    -       4e-12   45.2   6.5  -
ndhA                 -          u74                  -              647     747   57012   56912   57032   56892    1092    -     1.3e-10   42.4   2.1  -
trnQ-UUG             -          u74                  -                3      65  299802  299864  299800  299871      72    +     9.1e-10   43.6   1.0  -
rrn16                -          u74                  -                7      67  226499  226559  226492  226575    1491    +     7.5e-08   32.2   1.4  -
psbC                 -          u74                  -             1084    1133  127973  128022  127965  128042    1422    +     2.2e-07   30.8   0.7  -
rrn23                -          u74                  -             1646    1704  168363  168312  168383  168293    2810    -     1.5e-06   26.7   1.4  -
trnfM-CAU            -          u74                  -                2      72  101981  102051  101980  102053      74    +     3.6e-06   32.3   1.3  -
ycf1                 -          u74                  -              120     193  206417  206344  206441  206331    5864    -     6.5e-06   22.8  13.4  -
rpoC2                -          u74                  -             3317    3360  327366  327409  327359  327419    4168    +     2.1e-05   21.3   1.5  -
ndhE                 -          u74                  -               98     244  141638  141500  141689  141481     306    -     0.00031   24.0  11.9  -
rpl2                 -          u74                  -              614     709  244028  244123  244008  244145     826    +     0.00043   21.0   2.8  -
trnfM-CAU            -          u74                  -                2      72  187134  187064  187135  187062      74    -     0.00067   25.0   0.9  -
trnD-GUC             -          u74                  -                8      64  297582  297636  297575  297644      74    +     0.00088   24.2   0.6  -
trnT-GGU             -          u74                  -               37      71  320135  320169  320124  320170      72    +      0.0024   23.4   0.5  -
trnN-GUU             -          u74                  -                3      59   29544   29611   29541   29620      72    +      0.0045   22.4   2.0  -
atpB                 -          u74                  -             1005    1037  230968  230936  230988  230925    1497    -      0.0057   16.3   1.3  -
rpl2                 -          u74                  -              118     254  242877  243010  242857  243031     826    +      0.0071   17.0   2.7  -
trnI-GAU             -          u74                  -                6      61  297580  297635  297575  297637      72    +      0.0073   21.7   1.3  -
trnG-UCC             -          u74                  -                1      71  297575  297646  297575  297646      71    +      0.0087   21.7   0.4  -
atpE                 -          u74                  -              155     188  312065  312032  312082  312028     402    -       0.011   18.3   0.3  -
rpl2                 -          u74                  -               16      59   23786   23743   23798   23723     826    -       0.013   16.2   0.6  -
trnG-GCC             -          u74                  -                1      70  297575  297645  297575  297646      71    +       0.013   21.1   0.5  -
trnA-UGC             -          u74                  -                3      62  297577  297635  297575  297650      73    +       0.034   19.3   0.2  -
trnR-CCG             -          u74                  -                8      69  297582  297641  297575  297648      74    +        0.04   19.2   0.2  -
trnP-GGG             -          u74                  -               23      67  102002  102046  101982  102052      74    +        0.29   16.6   0.5  -
ndhA                 -          u74                  -              463     518   58068   58013   58083   57993    1092    -         0.3   11.4   2.9  -
trnH-GUG             -          u74                  -                7      64  299805  299860  299796  299868      75    +         0.9   14.9   0.9  -
trnY-GUA             -          u74                  -               21      84  193371  193437  193362  193437      84    +         1.1   14.9   0.5  -
psbK                 -          u74                  -               29     115  152286  152366  152266  152386     186    +         1.7   12.4   3.3  -
trnT-GGU             -          u74                  -                8      61  297582  297635  297580  297637      72    +         2.4   13.8   1.1  -
trnC-GCA             -          u74                  -                5      54  299804  299874  299793  299885      71    +         2.6   13.6   0.1  -
trnS-GCU             -          u74                  -               16      86  193366  193435  193358  193437      88    +         2.8   13.2   0.9  -
rpl22                -          u74                  -              160     209  125008  125056  124998  125076     508    +         3.5    9.5   2.7  -
rpl32                -          u74                  -               75     143   21871   21806   21877   21786     165    -         3.8   12.2   2.1  -
rrn16                -          u74                  -              556     616  128490  128431  128510  128427    1491    -         6.6    5.9   2.4  -
rpl23                -          u74                  -               94     148  321274  321224  321299  321208     282    -         9.2    9.7   1.9  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXU4KNMY.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXMbOdQY.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXU4KNMY.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:55:34 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnG-GCC             -          u75                  -               32      60    7440    7468    7426    7484      71    +         1.9    9.8   0.0  -
rrn23                -          u76                  -             1322    2245   40290   41207   40279   41232    2810    +           0 1162.6  19.4  -
rrn16                -          u76                  -                6    1077   29109   28002   29114   27994    1491    -    2.8e-164  550.3  16.9  -
psaB                 -          u76                  -                3     266   83505   83769   83503   83789    2205    +     2.1e-89  301.4   7.2  -
rrn16                -          u76                  -             1104    1490   27609   27178   27630   27177    1491    -     6.8e-64  217.6   5.5  -
trnV-GAC             -          u76                  -                2      72   46719   46649   46720   46649      72    -     1.5e-24   90.9   0.6  -
ycf1                 -          u76                  -              552     700    7904    7757    7924    7737    5864    -     1.9e-24   83.9  20.8  -
trnN-GUU             -          u76                  -                1      72  194954  194883  194954  194883      72    -     1.6e-23   87.6   1.9  -
trnI-CAU             -          u76                  -                1      74  107401  107486  107401  107486      74    +     1.4e-16   65.1   0.0  -
infA                 -          u76                  -                1      57  251142  251199  251142  251212     234    +     3.7e-09   40.5   1.1  -
trnfM-CAU            -          u76                  -                2      73   76396   76471   76395   76472      74    +     4.9e-09   41.1   0.1  -
rrn16                -          u76                  -                7      72  144502  144439  144508  144422    1491    -       7e-09   35.3   1.3  -
trnfM-CAU            -          u76                  -                1      42   59401   59359   59401   59349      74    -     1.8e-07   36.1   0.9  -
trnS-GCU             -          u76                  -                2      84  193995  193920  193998  193913      88    -     8.2e-07   33.7   0.6  -
rrn23                -          u76                  -             1646    1704  165098  165047  165118  165027    2810    -     1.3e-06   26.5   1.6  -
psbA                 -          u76                  -               45      87  105083  105125  105063  105145    1062    +     1.8e-06   27.9   0.9  -
ycf2                 -          u76                  -             2477    2527  190087  190143  190072  190163    6869    +     2.4e-06   23.1   1.4  -
rpoC2                -          u76                  -               64     105  134892  134851  134912  134837    4168    -     2.8e-06   23.8   1.3  -
trnY-GUA             -          u76                  -                8      78  193990  193921  193998  193915      84    -     3.6e-06   32.0   0.4  -
trnA-UGC             -          u76                  -                1      71   46720   46651   46720   46649      73    -     7.9e-05   27.4   0.8  -
ndhK                 -          u76                  -               28     131  145157  145060  145168  144982     678    -     8.8e-05   23.7   3.4  -
psaA                 -          u76                  -              149     338   83577   83769   83532   83789    2253    +     0.00027   18.8   6.1  -
trnT-GGU             -          u76                  -                7      64   46714   46657   46716   46654      72    -     0.00072   24.6   0.5  -
psbI                 -          u76                  -                9      92  207075  206997  207081  206980     111    -      0.0066   21.2   3.7  -
trnK-UUU             -          u76                  -                8      61  194947  194894  194959  194884      72    -      0.0082   21.2   1.6  -
rrn16                -          u76                  -              232     281  134737  134683  134757  134663    1491    -      0.0087   15.0   1.8  -
trnI-GAU             -          u76                  -                7      61  194948  194894  194951  194885      72    -       0.011   20.7   1.6  -
trnS-UGA             -          u76                  -                2      92  193995  193917  193998  193912      93    -       0.018   19.7   0.5  -
trnS-GGA             -          u76                  -                2      79  193995  193923  193998  193912      87    -       0.021   19.5   0.6  -
trnR-CCG             -          u76                  -               31      68   76429   76466   76409   76472      74    +       0.021   19.6   0.2  -
rrn16                -          u76                  -             1087    1116   53089   53060   53109   53039    1491    -       0.032   13.2   0.5  -
trnN-GUU             -          u76                  -               48      72  202340  202364  202333  202364      72    +       0.074   18.1   0.5  -
trnW-CCA             -          u76                  -                5      28  151844  151821  151847  151815      74    -        0.13   17.4   1.1  -
trnR-CCG             -          u76                  -                5      63  194950  194894  194953  194887      74    -        0.15   16.9   1.2  -
trnM-CAU             -          u76                  -                8      58   46713   46664   46717   46644      73    -        0.24   16.2   0.0  -
trnfM-CAU            -          u76                  -                2      72  170037  169979  170038  169977      74    -        0.25   16.4   0.6  -
trnW-CCA             -          u76                  -                9      66  194946  194891  194953  194883      74    -        0.31   16.1   0.7  -
trnI-CAU             -          u76                  -               10      67  194945  194890  194953  194880      74    -        0.87   14.5   0.9  -
trnC-GCA             -          u76                  -                8      60  193990  193926  193999  193920      71    -         1.3   14.2   0.6  -
trnP-GGG             -          u76                  -               38      70   76436   76468   76416   76472      74    +         1.7   13.7   0.3  -
trnP-GGG             -          u76                  -               29      61  128657  128625  128666  128617      74    -         1.9   13.5   0.0  -
trnQ-UUG             -          u76                  -                3      66  193995  193921  193998  193915      72    -           2   13.3   0.7  -
trnP-GGG             -          u76                  -                2      63   46719   46660   46719   46649      74    -         2.6   13.1   0.7  -
trnV-UAC             -          u76                  -                2      76   46719   46649   46720   46649      76    -         2.9   12.9   0.5  -
petN                 -          u76                  -                2      83  241123  241206  241122  241212      90    +         3.9   12.3   1.0  -
trnN-GUU             -          u76                  -                7      64  193991  193923  193997  193911      72    -         4.6   12.4   0.4  -
psbF                 -          u76                  -               45     101   64454   64404   64474   64384     120    -         4.8   11.5   2.2  -
psaA                 -          u76                  -             2225    2252   83457   83484   83447   83485    2253    +         6.6    4.2   5.1  -
psal                 -          u76                  -               28      88  111391  111327  111410  111307     111    -         6.6   11.2   4.0  -
petN                 -          u76                  -               20      85  107882  107961  107873  107965      90    +           7   11.5   2.1  -
trnP-GGG             -          u76                  -               46      66  194911  194891  194926  194889      74    -         7.9   11.6   0.4  -
trnM-CAU             -          u76                  -               45      65    9610    9630    9598    9639      73    +         8.9   11.2   0.8  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXDjq6PY.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXsvr2y1.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXDjq6PY.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:55:33 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
