# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnR-ACG             -          u8                   -                3      71   68651   68719   68649   68722      74    +         4.8   10.5   0.0  -
trnT-GGU             -          u8                   -               48      70  131704  131682  131717  131680      72    -         4.8   10.3   0.7  -
trnG-GCC             -          u8                   -               35      64  102458  102496  102438  102503      72    +         4.9   10.3   0.1  -
trnY-GUA             -          u8                   -                8      72  112731  112678  112738  112668      83    -           5   10.6   1.4  -
rps12                -          u8                   -              790     832   12475   12429   12494   12397    1079    -           5    3.8   6.4  -
trnF-GAA             -          u8                   -                9      64   68656   68711   68643   68721      76    +         5.2   10.2   0.1  -
trnK-UUU             -          u8                   -               44      72  143189  143161  143198  143160      73    -         5.2   10.3   0.7  -
trnK-UUU             -          u8                   -               44      72     261     233     269     232      73    -         5.2   10.3   0.6  -
trnQ-UUG             -          u8                   -               16      70   68403   68457   68383   68458      72    +         5.5   10.4   1.1  -
trnL-UAA             -          u8                   -               17      76  104331  104403  104315  104406      80    +         5.7   10.2   0.0  -
trnK-UUU             -          u8                   -                8      62   91891   91945   91884   91947      73    +         5.7   10.1   0.8  -
trnK-UUU             -          u8                   -               18      73  131735  131680  131745  131680      73    -         6.1   10.0   1.4  -
trnH-GUG             -          u8                   -                8      64   91891   91946   91888   91951      74    +         6.6    9.8   1.0  -
trnL-UAA             -          u8                   -                2      78  142788  142858  142787  142859      80    +         6.7   10.0   1.0  -
trnL-CAA             -          u8                   -               15      54   88658   88614   88672   88609      81    -         6.8   10.3   1.4  -
trnK-UUU             -          u8                   -               49      73   89456   89432   89458   89432      73    -         7.2    9.8   1.1  -
cob                  -          u8                   -              896     985   55260   55171   55280   55151    1412    -         8.4    2.9   5.3  -
trnI-GAU             -          u8                   -                8      50   18329   18372   18322   18393      88    +         8.9    9.7   2.4  -
trnR-UCU             -          u8                   -               45      65   18229   18249   18208   18253      74    +         9.4    9.5   0.5  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXqq4BYp/tmpXXXXbKbW9p.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXqq4BYp/tmpXXXXPAFH3s.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXqq4BYp/tmpXXXXbKbW9p.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurSul
# Date:            Tue Apr  7 23:29:12 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rrn26                -          u14                  -             2069    3030    2255    1119    2276    1099    3674    -       4e-67  218.8   2.3  -
rrn18                -          u14                  -             1806    1849    4889    4846    4893    4825    2142    -     6.8e-07   18.5   1.2  -
rrn26                -          u14                  -              670     738    3842    3773    3866    3731    3674    -     3.2e-06   16.7   7.6  -
rrn26                -          u14                  -             1294    1412    2940    2823    2959    2815    3674    -        0.13    1.4   2.1  -
rrn26                -          u14                  -              931    1084    3344    3191    3354    3180    3674    -         1.1   -1.7   3.3  -
rrn18                -          u15                  -              753    1177     841     403     861     392    2142    -     1.2e-37  118.8   4.8  -
rrn18                -          u15                  -             1483    1682     288      83     316      66    2142    -     1.2e-09   25.9   1.4  -
rrn18                -          u15                  -              342     603    1413    1156    1416    1153    2142    -       0.002    5.2   6.4  -
rrn18                -          u16                  -             1806    1849      62     105      58     126    2142    +     2.6e-07   18.5   1.2  -
rrn26                -          u16                  -              671     738    1110    1178    1085    1221    3674    +     1.2e-06   16.7   7.6  -
rrn26                -          u16                  -              931    1084    1607    1760    1595    1772    3674    +        0.37   -1.5   3.2  -
rrn18                -          u17                  -             1806    1849      62     105      58     126    2142    +     2.6e-07   18.5   1.2  -
rrn26                -          u17                  -              671     738    1111    1179    1086    1222    3674    +     1.2e-06   16.7   7.6  -
rrn26                -          u17                  -              931    1084    1608    1761    1596    1773    3674    +        0.37   -1.5   3.2  -
rrn18                -          u18                  -             1806    1849      62     105      58     126    2142    +     2.6e-07   18.5   1.2  -
rrn26                -          u18                  -              671     738    1110    1178    1085    1221    3674    +     1.2e-06   16.7   7.6  -
rrn26                -          u18                  -              931    1084    1607    1760    1595    1772    3674    +        0.37   -1.5   3.2  -
rrn18                -          u19                  -             1806    1849      62     105      58     126    2142    +     2.6e-07   18.5   1.2  -
rrn26                -          u19                  -              666     738    1105    1178    1084    1221    3674    +     8.3e-07   17.2   8.0  -
rrn26                -          u19                  -              931    1084    1607    1760    1595    1772    3674    +        0.37   -1.5   3.2  -
rrn26                -          u20                  -             2629    3030    8223    7825    8230    7818    3674    -     4.8e-28   89.9   2.9  -
rrn26                -          u21                  -             2069    3030    8665    7529    8686    7509    3674    -     6.9e-67  219.2   2.0  -
rrn26                -          u21                  -              670     738   10252   10183   10276   10141    3674    -     7.1e-06   16.7   7.6  -
rrn26                -          u21                  -             1294    1412    9350    9233    9368    9224    3674    -        0.31    1.3   2.2  -
rrn26                -          u21                  -              931    1084    9754    9601    9764    9590    3674    -         2.4   -1.7   3.3  -
rrn26                -          u22                  -             2069    3030     887    2023     867    2030    3674    +     2.1e-67  219.1   1.9  -
rrn26                -          u22                  -             1294    1412     202     319     182     329    3674    +       0.087    1.3   2.2  -
rrn26                -          u23                  -             2629    3030      11     409       4     421    3674    +     9.5e-29   89.9   2.9  -
rrn26                -          u24                  -             2629    3030      11     409       4     421    3674    +     9.5e-29   89.9   2.9  -
rrn26                -          u25                  -             2629    3030      11     409       4     416    3674    +     1.5e-28   89.9   2.9  -
rrn26                -          u25                  -              670     738    1855    1924    1831    1966    3674    +     1.7e-06   16.7   7.6  -
rrn26                -          u25                  -              931    1084    2353    2506    2342    2518    3674    +        0.54   -1.6   3.3  -
rrn26                -          u26                  -             2069    2655     768       4     789       2    3674    -     1.2e-36  116.1   0.2  -
rrn26                -          u26                  -             1294    1412    1453    1336    1473    1326    3674    -       0.046    1.3   2.2  -
rrn26                -          u27                  -             2069    2655     768       4     789       2    3674    -     1.2e-36  116.1   0.2  -
rrn26                -          u27                  -             1294    1412    1454    1337    1474    1327    3674    -       0.046    1.3   2.2  -
rrn26                -          u28                  -             2069    2655     768       4     789       2    3674    -     1.2e-36  116.1   0.2  -
rrn26                -          u28                  -             1294    1412    1453    1336    1473    1326    3674    -       0.046    1.3   2.2  -
rrn26                -          u29                  -             2069    3030     887    2023     866    2030    3674    +     3.7e-67  218.4   1.9  -
rrn26                -          u29                  -             1294    1412     202     319     183     328    3674    +       0.087    1.4   2.1  -
rrn18                -          u45                  -              753    1177     841     403     861     392    2142    -     1.2e-37  118.8   4.8  -
rrn18                -          u45                  -             1483    1682     288      83     316      66    2142    -     1.2e-09   25.9   1.4  -
rrn18                -          u45                  -              342     603    1413    1156    1416    1153    2142    -       0.002    5.2   6.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXqq4BYp/tmpXXXX5uP3mq.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXqq4BYp/tmpXXXXZ4IVir.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXqq4BYp/tmpXXXX5uP3mq.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurSul
# Date:            Tue Apr  7 23:29:10 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rrn18                -          u46                  -             1807    1849      63     105      58     126    2142    +     2.8e-07   18.4   1.4  -
rrn26                -          u46                  -              669     737    1095    1163    1080    1208    3674    +     1.3e-06   16.6   7.8  -
rrn26                -          u46                  -              931    1084    1594    1747    1582    1759    3674    +        0.37   -1.5   3.2  -
rrn26                -          u47                  -             2069    3030   12055   10919   12076   10899    3674    -     9.4e-67  219.0   2.2  -
rrn26                -          u47                  -             1296    1412   12738   12623   12742   12615    3674    -        0.49    0.8   2.5  -
rrn26                -          u48                  -             2629    3030   10033    9635   10040    9628    3674    -     5.9e-28   89.9   2.9  -
rrn26                -          u50                  -             2160    3030   10620    9717   10640    9711    3674    -     6.5e-60  196.0   4.3  -
rrn26                -          u56                  -             2160    3030    3154    2251    3174    2244    3674    -     1.9e-60  196.1   4.3  -
rrn26                -          u57                  -             2070    2546     615      18     637       8    3674    -     5.9e-30   93.8   0.1  -
rrn26                -          u57                  -             1294    1412    1301    1184    1319    1176    3674    -       0.043    1.3   2.2  -
rrn26                -          u58                  -             2069    2655     887    1651     866    1653    3674    +     9.8e-37  116.4   0.0  -
rrn26                -          u58                  -             1294    1412     202     319     184     327    3674    +       0.047    1.3   2.2  -
rrn26                -          u59                  -             2069    2655     887    1651     866    1653    3674    +     9.8e-37  116.4   0.0  -
rrn26                -          u59                  -             1294    1412     202     319     184     327    3674    +       0.047    1.3   2.2  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXqq4BYp/tmpXXXXlcasTp.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXqq4BYp/tmpXXXXEBAbpp.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXqq4BYp/tmpXXXXlcasTp.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurSul
# Date:            Tue Apr  7 23:29:09 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnL-UAA             -          u78                  -               13      45     647     679     643     692      80    +       0.098   11.4   5.0  -
cox1                 -          u79                  -              204    1819   24875   23260   24917   23174    2190    -           0 2234.2  38.8  -
rps4                 -          u79                  -               79    1174   36733   37834   36705   37887    1294    +           0 1339.1  42.7  -
atp6                 -          u79                  -              373    1237  183209  182331  183244  182294    1375    -           0 1111.2  54.2  -
atp8                 -          u79                  -              165     635   70490   70029   70510   70019     807    -    6.5e-188  628.1  14.3  -
rps10                -          u79                  -               64     408   26295   25949   26319   25929     605    -    1.2e-121  408.2  10.0  -
atp9                 -          u79                  -              139     358  302580  302797  302574  302854     540    +     1.6e-97  328.8   2.6  -
sdh4                 -          u79                  -              203     468  211749  211491  211753  211465     753    -     3.4e-83  282.0   9.8  -
nad1                 -          u79                  -              784    1052  159252  158997  159265  158968    1154    -     6.5e-75  253.9   7.3  -
atp9                 -          u79                  -              238     361  236253  236132  236253  236077     540    -     8.6e-46  158.1   5.0  -
rps12                -          u79                  -              451     556  128963  128858  128985  128856    1079    -     8.6e-43  146.9   4.0  -
rps10                -          u79                  -              390     518   25115   24994   25124   24929     605    -     4.2e-36  125.6   1.7  -
atp6                 -          u79                  -              385     497   87294   87163   87412   87161    1375    -     1.1e-32  113.3   3.0  -
trnS-GCU             -          u79                  -               13     114  213846  213745  213857  213727     122    -       2e-30  108.7   1.2  -
atp1                 -          u79                  -             1141    1241  303105  303220  303104  303240    2095    +     2.9e-28   97.1   1.5  -
trnY-GUA             -          u79                  -                1      83  277314  277396  277314  277396      83    +     1.1e-27  100.6   0.5  -
nad3                 -          u79                  -              399     485  129099  129013  129119  128992     567    -     5.9e-27   96.3   7.6  -
trnG-GCC             -          u79                  -                1      72  352864  352793  352864  352793      72    -     6.2e-25   91.5   0.5  -
trnE-UUC             -          u79                  -                1      72  120630  120559  120630  120559      72    -     2.9e-24   89.7   1.3  -
trnN-GUU             -          u79                  -                1      72  276357  276428  276357  276428      72    +       5e-24   88.7   1.9  -
trnF-GAA             -          u79                  -                2      74  213411  213339  213412  213337      76    -     5.7e-24   88.4   0.6  -
trnQ-UUG             -          u79                  -                1      72  350639  350568  350639  350568      72    -     5.8e-24   88.6   1.1  -
atp8                 -          u79                  -              142     254  158773  158646  158793  158639     807    -     8.5e-22   78.6   8.1  -
trnP-UGG             -          u79                  -               19      94  213122  213046  213137  213032     111    -     2.1e-21   79.8   3.3  -
trnH-GUG             -          u79                  -                1      74  122958  123031  122958  123031      74    +     1.9e-20   77.0   1.7  -
atp9                 -          u79                  -              133     235  208035  207933  208055  207915     540    -     8.7e-17   62.3   3.8  -
rrn26                -          u79                  -             1230    1299  304154  304223  304134  304241    3674    +     1.1e-15   54.4   4.8  -
cox1                 -          u79                  -              473     620  282370  282221  282376  282219    2190    -       1e-14   52.5   7.5  -
rps19                -          u79                  -              502     622   67642   67768   67633   67790     688    +     1.2e-14   54.8   5.5  -
rps3                 -          u79                  -               82     162   67715   67827   67693   67847    2146    +     1.2e-14   52.8   2.9  -
trnC-GCA             -          u79                  -                7      89  178553  178471  178555  178449     120    -     1.6e-14   57.6   0.7  -
rrn26                -          u79                  -             1399    1461  340004  340066  340001  340087    3674    +     4.9e-13   45.6   0.0  -
rps19                -          u79                  -              518     594  302792  302871  302780  302904     688    +     5.2e-13   49.4   7.7  -
atp1                 -          u79                  -               55     127  303036  303108  303014  303109    2095    +     5.7e-13   46.4   3.1  -
trnP-GGG             -          u79                  -                2      71  213120  213050  213121  213047      74    -     1.7e-12   51.5   2.2  -
sdh3                 -          u79                  -              182     230  258625  258577  258650  258557     601    -     2.2e-11   44.0   4.4  -
trnC-GCA             -          u79                  -               15      80  274183  274254  274171  274274     120    +     2.5e-11   47.3   0.6  -
atpA                 -          u79                  -              946    1021  303076  303156  303064  303156    1021    +     5.7e-11   42.5   1.6  -
trnT-GGU             -          u79                  -                2      69  276358  276425  276357  276427      72    +     2.4e-09   41.5   1.7  -
rrn5                 -          u79                  -               49     120   77495   77557   77484   77563     126    +     7.9e-09   39.3   0.6  -
trnL-UAA             -          u79                  -                4      79  213408  213339  213411  213338      80    -     2.1e-08   38.6   0.5  -
trnF-GAA             -          u79                  -                2      60  200715  200773  200714  200793      76    +     2.5e-08   38.3   3.5  -
nad9                 -          u79                  -              362     406  129236  129192  129248  129185     719    -     2.9e-08   33.6   5.5  -
rps7                 -          u79                  -              476     540  299194  299125  299194  299125    1138    -       4e-08   32.3   7.1  -
trnC-GCA             -          u79                  -                8      92  213838  213739  213844  213719     120    -     4.2e-08   36.9   1.1  -
trnR-UCG             -          u79                  -                6      69  350634  350573  350638  350568      74    -       3e-07   35.0   0.9  -
rrn18                -          u79                  -              114     171  301213  301281  301197  301306    2142    +     7.8e-07   24.6   1.4  -
trnK-UUU             -          u79                  -                8      66  276364  276421  276363  276424      73    +     1.5e-06   32.6   1.3  -
trnT-UGU             -          u79                  -                4      72  235839  235772  235840  235772      72    -     1.8e-06   32.4   0.3  -
trnC-GCA             -          u79                  -                3      69  213416  213349  213418  213338     120    -     2.4e-06   31.2   1.3  -
trnC-GCA             -          u79                  -                7      79  277313  277395  277311  277397     120    +     3.5e-06   30.7   0.3  -
rps12                -          u79                  -              451     482  212899  212868  212921  212862    1079    -     8.2e-06   24.4   0.9  -
trnA-UGC             -          u79                  -               14      75  352862  352802  352875  352789      88    -     1.4e-05   28.6   0.3  -
trnfM-CAU            -          u79                  -                2      73  301274  301333  301273  301334      74    +     1.5e-05   29.3   0.6  -
nad4                 -          u79                  -              638     780   48583   48439   48603   48423    1498    -     1.8e-05   23.0   3.5  -
trnH-GUG             -          u79                  -                5      64  350635  350578  350637  350571      74    -       2e-05   28.8   1.0  -
trnR-UCG             -          u79                  -                7      67  276363  276421  276359  276427      74    +     2.3e-05   28.9   1.4  -
rrn26                -          u79                  -             1270    1313  198111  198068  198114  198050    3674    -     5.9e-05   18.8   2.4  -
trnT-UGU             -          u79                  -               13      68  120618  120563  120625  120559      72    -     6.2e-05   27.5   0.9  -
trnR-UCU             -          u79                  -                5      68  276361  276422  276358  276428      74    +     7.2e-05   27.3   1.5  -
rps11                -          u79                  -               57     150  307126  307012  307150  306990     877    -     7.2e-05   22.8   4.7  -
trnR-CCG             -          u79                  -                3      63  159394  159321  159396  159319      68    -     8.7e-05   26.9   2.1  -
trnM-CAU             -          u79                  -                6      83  301272  301334  301268  301339      88    +     0.00013   26.4   0.0  -
trnS-GCU             -          u79                  -               16      65  132045  131995  132065  131975     122    -      0.0002   24.7   2.0  -
trnD-GUC             -          u79                  -                8      76  352864  352798  352868  352793      81    -     0.00021   25.7   0.6  -
trnT-UGU             -          u79                  -               39      72   69807   69774   69816   69774      72    -     0.00021   25.8   0.9  -
trnQ-UUG             -          u79                  -               26      72  309123  309075  309143  309075      72    -     0.00023   25.8   0.4  -
trnR-ACG             -          u79                  -                7      63  213405  213349  213411  213337      74    -     0.00045   24.8   0.7  -
trnP-UGG             -          u79                  -               24      95  350637  350566  350653  350548     111    -      0.0014   22.4   0.2  -
trnS-UGA             -          u79                  -                1      87  213838  213751  213838  213751      87    -      0.0014   23.4   1.4  -
trnR-UCG             -          u79                  -                8      67  213114  213054  213119  213049      74    -      0.0018   22.9   1.6  -
trnT-GGU             -          u79                  -               37      71  330296  330262  330304  330261      72    -      0.0025   22.2   0.2  -
rpl2                 -          u79                  -             1185    1224  380000  380039  379994  380046    1503    +      0.0031   15.3   1.2  -
trnQ-UUG             -          u79                  -               16      67  213104  213052  213120  213050      72    -      0.0032   22.2   1.5  -
trnD-GUC             -          u79                  -                5      78  122955  123028  122952  123031      81    +       0.006   21.1   2.1  -
trnS-GGA             -          u79                  -                1      86  213838  213752  213838  213751      87    -      0.0063   20.8   1.7  -
trnR-UCG             -          u79                  -                7      64  213405  213348  213408  213338      74    -      0.0067   21.0   0.5  -
trnL-CAA             -          u79                  -                8      73  277321  277388  277318  277391      81    +      0.0069   21.3   0.6  -
rps3                 -          u79                  -               79     115  302835  302871  302814  302891    2146    +      0.0098   13.3   1.3  -
trnP-GGG             -          u79                  -               19      69  213406  213343  213410  213339      74    -       0.012   20.1   0.4  -
trnR-UCG             -          u79                  -                7      66  352858  352801  352864  352794      74    -       0.013   20.2   0.4  -
trnL-CAA             -          u79                  -                7      80  213405  213339  213418  213338      81    -       0.015   20.2   0.8  -
rps4                 -          u79                  -              437     466   21535   21564   21534   21574    1294    +       0.016   12.9   1.4  -
trnS-CGA             -          u79                  -                5      65  276361  276421  276358  276426      72    +       0.016   19.5   0.8  -
rrn18                -          u79                  -              111     150  330353  330314  330358  330293    2142    -       0.018   10.0   1.5  -
trnK-UUU             -          u79                  -               11      64  120620  120568  120626  120564      73    -       0.021   19.3   1.1  -
trnG-UCC             -          u79                  -               37      70   36715   36744   36683   36745      71    +       0.022   19.6   0.5  -
trnD-GUC             -          u79                  -                8      54  204997  204951  205004  204937      81    -       0.029   18.9   0.9  -
atp8                 -          u79                  -              176     204   70018   69990   70021   69989     807    -       0.033   13.8   6.8  -
trnM-CAU             -          u79                  -               13      71  213405  213347  213417  213339      88    -       0.035   18.6   0.7  -
rrn18                -          u79                  -              131     179   49759   49812   49744   49839    2142    +       0.037    9.0   0.0  -
trnG-UCC             -          u79                  -                1      70  352864  352794  352864  352793      71    -       0.038   18.8   0.4  -
trnQ-UUG             -          u79                  -                6      61  122963  123019  122955  123029      72    +       0.041   18.6   1.0  -
trnT-UGU             -          u79                  -                2      65  276358  276421  276357  276426      72    +        0.05   18.2   1.2  -
trnN-GUU             -          u79                  -               48      72  268971  268947  268977  268947      72    -       0.052   18.2   0.5  -
trnR-UCU             -          u79                  -                8      68  213404  213344  213410  213338      74    -       0.057   17.9   0.5  -
trnS-CGA             -          u79                  -                3      52  213119  213084  213121  213082      72    -       0.063   17.6   3.4  -
rrn18                -          u79                  -              108     148  282673  282633  282693  282613    2142    -       0.069    8.1   4.1  -
trnH-GUG             -          u79                  -               12      62  123024  122974  123028  122968      74    -       0.073   17.4   0.7  -
trnS-CGA             -          u79                  -               13      64  120618  120567  120621  120561      72    -       0.083   17.3   0.8  -
trnT-GGU             -          u79                  -                6      70  213406  213340  213411  213338      72    -       0.096   17.2   0.4  -
trnS-GCU             -          u79                  -               49      91    1820    1769    1826    1761     122    -       0.098   16.0   3.2  -
trnC-GCA             -          u79                  -                9      70  122959  123021  122952  123029     120    +         0.1   16.2   1.3  -
trnR-UCG             -          u79                  -                2      63  178551  178491  178552  178481      74    -        0.11   17.1   0.0  -
trnR-UCU             -          u79                  -                9      69  120622  120564  120628  120561      74    -        0.12   16.9   0.9  -
trnQ-UUG             -          u79                  -                6      70  213833  213752  213839  213750      72    -        0.12   17.1   1.0  -
rps19                -          u79                  -              498     554   23287   23234   23309   23221     688    -        0.12   11.8   7.3  -
trnS-CGA             -          u79                  -                5      69  178548  178483  178552  178480      72    -        0.13   16.6   0.3  -
trnT-GGU             -          u79                  -                8      61  352857  352804  352861  352797      72    -        0.14   16.7   0.7  -
trnD-GUC             -          u79                  -               12      80  213834  213752  213841  213751      81    -        0.14   16.7   1.3  -
trnY-GUA             -          u79                  -                9      82  178544  178481  178553  178480      83    -        0.15   16.8   0.1  -
trnI-GAU             -          u79                  -                8      43  276364  276399  276360  276419      88    +        0.15   16.7   1.5  -
trnL-UAA             -          u79                  -                8      69  277321  277385  277319  277395      80    +        0.16   16.6   0.3  -
trnK-UUU             -          u79                  -                7      71  352858  352795  352859  352793      73    -        0.17   16.4   0.3  -
trnR-UCU             -          u79                  -               38      72   69809   69776   69811   69774      74    -        0.17   16.4   0.6  -
trnR-CCG             -          u79                  -                3      66  159323  159393  159321  159395      68    +        0.17   16.4   1.9  -
rrn26                -          u79                  -              274     307   21203   21236   21183   21256    3674    +        0.19    7.1   0.1  -
trnH-GUG             -          u79                  -                7      67  277320  277389  277316  277393      74    +         0.2   16.0   0.0  -
trnS-GCU             -          u79                  -               20     117  350639  350560  350660  350554     122    -        0.21   14.9   0.3  -
trnH-GUG             -          u79                  -               13      66  120618  120567  120621  120565      74    -        0.21   15.9   0.8  -
trnW-CCA             -          u79                  -                9      66  276365  276420  276351  276428      74    +        0.21   16.4   0.8  -
trnT-GGU             -          u79                  -               37      71   26828   26794   26837   26793      72    -        0.22   16.0   0.9  -
trnG-UCC             -          u79                  -               26      65  120604  120565  120616  120545      71    -        0.25   16.2   0.3  -
trnS-CGA             -          u79                  -               46      70  213073  213049  213080  213047      72    -        0.25   15.7   0.0  -
trnS-CGA             -          u79                  -               41      69   69805   69777   69809   69774      72    -        0.26   15.7   0.7  -
trnD-GUC             -          u79                  -               25      75  120614  120565  120634  120563      81    -        0.26   15.8   0.9  -
trnS-GGA             -          u79                  -                2      83  277316  277392  277313  277398      87    +        0.27   15.6   0.6  -
trnH-GUG             -          u79                  -                7      65  276363  276419  276363  276423      74    +        0.29   15.5   1.5  -
trnR-UCU             -          u79                  -                8      63  352857  352804  352860  352802      74    -        0.34   15.5   1.0  -
trnR-UCU             -          u79                  -               41      72  235804  235774  235818  235772      74    -        0.34   15.5   0.8  -
trnH-GUG             -          u79                  -                7      66  213832  213759  213836  213756      74    -        0.39   15.1   1.6  -
rps11                -          u79                  -              562     619  213944  213887  213964  213850     877    -         0.4   10.4   1.9  -
trnR-UCU             -          u79                  -               23      66  213098  213055  213111  213047      74    -        0.43   15.2   0.8  -
trnR-ACG             -          u79                  -                8      68  352857  352799  352863  352792      74    -        0.43   15.2   0.3  -
trnR-CCG             -          u79                  -                8      52  228966  228927  228967  228906      68    -        0.56   14.8   0.0  -
trnM-CAU             -          u79                  -               27      72  276375  276420  276362  276426      88    +        0.59   14.6   0.9  -
trnA-UGC             -          u79                  -               18      77  213405  213345  213418  213341      88    -        0.66   13.7   0.6  -
trnL-CAA             -          u79                  -                7      75  178546  178486  178559  178482      81    -        0.72   14.8   0.0  -
trnS-UGA             -          u79                  -                8      82  277321  277394  277310  277397      87    +        0.76   14.6   0.1  -
rrn26                -          u79                  -              266     304  343173  343213  343153  343242    3674    +        0.78    5.1   0.1  -
trnD-GUC             -          u79                  -                7      80  277313  277395  277304  277396      81    +        0.85   14.2   0.9  -
trnS-CGA             -          u79                  -               46      69  196024  196047  196017  196049      72    +        0.86   14.0   0.6  -
trnM-CAU             -          u79                  -               10      72  213118  213055  213127  213046      88    -        0.93   14.0   1.4  -
trnQ-UUG             -          u79                  -                7      61  178546  178491  178553  178477      72    -         1.1   14.1   0.0  -
trnS-CGA             -          u79                  -               44      65  277368  277389  277348  277393      72    +         1.1   13.7   0.4  -
trnL-UAA             -          u79                  -                8      72  178545  178488  178550  178483      80    -         1.1   13.9   0.0  -
trnT-UGU             -          u79                  -               25      63  213094  213056  213113  213051      72    -         1.1   13.9   0.6  -
trnH-GUG             -          u79                  -                8      66  178545  178488  178547  178484      74    -         1.2   13.5   0.0  -
trnfM-CAU            -          u79                  -               43      70  213078  213051  213098  213051      74    -         1.4   13.5   0.0  -
trnfM-CAU            -          u79                  -               43      69  277356  277391  277346  277396      74    +         1.5   13.4   0.4  -
trnR-UCG             -          u79                  -               10      69  120621  120564  120627  120563      74    -         1.6   13.4   1.0  -
trnL-UAA             -          u79                  -               50      76   92167   92141   92192   92139      80    -         1.7   13.3   2.2  -
trnW-CCA             -          u79                  -                8      63  213404  213349  213411  213336      74    -         1.7   13.5   0.6  -
trnK-UUU             -          u79                  -               37      66  301298  301327  301277  301333      73    +         1.8   13.1   0.7  -
atp9                 -          u79                  -              196     219   23183   23160   23183   23158     540    -           2    8.3   5.5  -
trnI-CAU             -          u79                  -               50      69  276404  276423  276382  276426      74    +         2.2   12.9   0.2  -
atp8                 -          u79                  -              619     648    3861    3832    3867    3789     807    -         2.2    7.7   2.8  -
trnM-CAU             -          u79                  -               52      80  213779  213751  213799  213743      88    -         2.2   12.8   0.0  -
trnS-GCU             -          u79                  -               25      67  122962  123004  122942  123023     122    +         2.4   11.5   0.6  -
trnL-UAA             -          u79                  -               50      76   26823   26797   26843   26793      80    -         2.4   12.8   0.4  -
trnK-UUU             -          u79                  -                8      32  213404  213379  213407  213353      73    -         2.5   12.6   0.6  -
trnC-GCA             -          u79                  -               10      69  350637  350579  350642  350576     120    -         2.7   11.7   1.4  -
trnT-GGU             -          u79                  -               36      63  206204  206231  206197  206240      72    +         2.8   12.5   1.7  -
trnI-CAU             -          u79                  -               31      62  301291  301322  301278  301335      74    +         2.8   12.5   0.9  -
atp9                 -          u79                  -              321     356   23158   23125   23159   23092     540    -         2.9    7.7   3.7  -
trnR-UCU             -          u79                  -                8      35  200722  200749  200720  200769      74    +         3.2   12.4   0.9  -
trnA-UGC             -          u79                  -               44      75  330327  330270  330337  330255      88    -         3.3   11.4   0.2  -
trnF-GAA             -          u79                  -               28      70  274208  274248  274187  274254      76    +         3.5   12.1   0.0  -
trnT-GGU             -          u79                  -               46      64  178506  178488  178526  178484      72    -         3.5   12.1   0.1  -
trnP-UGG             -          u79                  -               64      97  213780  213747  213794  213736     111    -         3.6   11.3   0.0  -
trnR-UCU             -          u79                  -               30      66  301290  301326  301273  301328      74    +         3.6   12.2   1.1  -
