# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnI-GAU             -          u1526                -               39      87  166638  166587  166659  166586      88    -        0.23   15.9   1.6  -
trnH-GUG             -          u1526                -                7      65  253096  253040  253096  253036      74    -        0.24   15.5   1.5  -
atp9                 -          u1526                -              141     166   34991   34966   34992   34964     540    -        0.25   11.0   0.0  -
rps10                -          u1526                -              234     277  200992  200954  200999  200951     605    -        0.27   10.3   0.3  -
trnQ-UUG             -          u1526                -                5      47  123239  123280  123235  123298      72    +        0.27   15.7   4.8  -
trnD-GUC             -          u1526                -                6      41  166524  166490  166529  166466      81    -        0.31   15.4   2.0  -
trnV-UAC             -          u1526                -                3      36  166520  166487  166522  166476      73    -         0.4   15.2   0.8  -
trnM-CAU             -          u1526                -               27      72  253084  253039  253097  253033      88    -        0.51   14.6   0.9  -
trnK-UUU             -          u1526                -                2      25  166521  166498  166522  166478      73    -        0.51   14.6   1.0  -
rps2                 -          u1526                -               85     111  304165  304139  304166  304137     997    -        0.52    8.4   1.0  -
trnL-UAA             -          u1526                -               11      74  111371  111301  111381  111297      80    -        0.53   14.7   0.3  -
trnP-UGG             -          u1526                -               60      89  323214  323245  323194  323267     111    +        0.54   13.7   0.4  -
trnS-UGA             -          u1526                -                8      82  252138  252065  252149  252062      87    -        0.65   14.6   0.1  -
trnD-GUC             -          u1526                -                7      80  252146  252064  252155  252063      81    -        0.72   14.2   0.9  -
trnV-GAC             -          u1526                -               28      70  165696  165657  165714  165655      72    -        0.88   14.3   3.0  -
trnS-CGA             -          u1526                -               44      65  252091  252070  252111  252066      72    -        0.92   13.7   0.4  -
trnR-UCU             -          u1526                -                9      48  195563  195601  195556  195610      74    +         1.1   13.7   1.8  -
trnfM-CAU            -          u1526                -               43      69  252103  252068  252113  252063      74    -         1.3   13.4   0.4  -
trnT-UGU             -          u1526                -               36      63  111331  111304  111351  111300      72    -         1.4   13.4   0.0  -
trnT-GGU             -          u1526                -               38      63  166620  166595  166640  166588      72    -         1.6   13.0   1.2  -
trnI-CAU             -          u1526                -               50      69  253055  253036  253077  253033      74    -         1.8   12.9   0.2  -
atp8                 -          u1526                -              619     648   79577   79548   79583   79505     807    -         1.8    7.7   2.8  -
rrn18                -          u1526                -              906     987  168491  168573  168470  168594    2142    +         1.9    3.2   2.5  -
trnA-UGC             -          u1526                -               50      76  111329  111303  111349  111300      88    -         2.2   11.8   0.0  -
trnD-GUC             -          u1526                -               48      74  323213  323240  323193  323247      81    +         2.2   12.6   0.9  -
trnH-GUG             -          u1526                -               11      64  135709  135761  135706  135766      74    +         2.3   12.3   1.3  -
trnT-UGU             -          u1526                -               49      70   94454   94433   94455   94432      72    -         2.4   12.6   1.0  -
trnF-GAA             -          u1526                -               28      70  255255  255215  255276  255209      76    -           3   12.1   0.0  -
trnfM-CAU            -          u1526                -                7      66  111574  111633  111572  111635      74    +           3   12.2   2.6  -
trnR-UCG             -          u1526                -                3      28  167613  167590  167615  167584      74    -         3.1   12.3   0.6  -
trnA-UGC             -          u1526                -               24      84  166657  166586  166659  166582      88    -         3.1   11.3   1.9  -
trnL-CAA             -          u1526                -               53      77  253059  253035  253082  253032      81    -         3.3   12.5   0.4  -
trnS-CGA             -          u1526                -                9      61  131381  131412  131378  131414      72    +         3.5   11.8   1.0  -
trnR-UCU             -          u1526                -               40      66  111329  111303  111332  111296      74    -         3.6   12.0   0.0  -
rrn5                 -          u1526                -               34      62   13065   13037   13072   13017     126    -         3.6   11.1   1.1  -
trnE-UUC             -          u1526                -               11      66  111579  111635  111573  111638      72    +         3.8   12.2   3.1  -
trnT-UGU             -          u1526                -               36      65  263267  263238  263287  263234      72    -         3.9   11.9   0.0  -
trnF-GAA             -          u1526                -               47      69  165683  165661  165693  165653      76    -         4.3   11.6   1.3  -
trnV-UAC             -          u1526                -               44      67  165684  165660  165720  165654      73    -         4.8   11.7   1.8  -
trnP-UGG             -          u1526                -               68      91  252088  252065  252108  252045     111    -         5.3   10.5   1.2  -
trnL-UAA             -          u1526                -               13      45   76200   76168   76204   76155      80    -         5.5   11.4   5.0  -
trnI-CAU             -          u1526                -               50      70  260492  260512  260487  260514      74    +         5.7   11.3   0.3  -
trnQ-UUG             -          u1526                -                2      70  252144  252065  252145  252064      72    -         6.4   11.3   0.5  -
trnV-GAC             -          u1526                -                7      64  111374  111303  111379  111300      72    -         6.5   11.6   0.0  -
trnfM-CAU            -          u1526                -               46      66  253059  253039  253079  253037      74    -         6.5   11.1   0.3  -
trnT-GGU             -          u1526                -               49      70   94454   94433   94467   94432      72    -         6.7   11.0   0.3  -
trnV-UAC             -          u1526                -                2      27  167614  167590  167615  167571      73    -         6.8   11.2   0.8  -
trnN-GUU             -          u1526                -               12      65  252134  252070  252143  252059      72    -         7.2   11.1   0.2  -
trnF-GAA             -          u1526                -               28      46  112547  112529  112557  112519      76    -         7.7   10.8   0.4  -
trnS-CGA             -          u1526                -               48      65  287681  287698  287676  287704      72    +         7.7   10.7   1.4  -
trnY-GUA             -          u1526                -               45      77  323215  323241  323196  323247      83    +           8   11.1   1.1  -
trnM-CAU             -          u1526                -               55      74  252088  252069  252108  252056      88    -         8.9   10.7   0.8  -
trnN-GUU             -          u1526                -               43      64  323218  323239  323195  323247      72    +         9.9   10.6   0.0  -
trnT-GGU             -          u1526                -               49      70  260493  260514  260488  260516      72    +         9.9   10.5   0.3  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXUh0otf.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXdVEUAj.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXUh0otf.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 00:55:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
cob                  -          u1527                -               89    1290  192356  191158  192384  191133    1412    -           0 1595.4  46.3  -
rps14                -          u1527                -              141     572  194121  193685  194142  193679     578    -    6.5e-155  518.6   3.7  -
rps13                -          u1527                -                1     362   89659   90012   89659   90037     425    +    4.7e-127  426.5  17.1  -
atp9                 -          u1527                -               82     378    1189     861    1211     809     540    -    4.8e-113  379.7   4.9  -
cox1                 -          u1527                -             1582    1801   88105   88325   88094   88350    2190    +     5.4e-77  258.7   3.2  -
nad1                 -          u1527                -              531     770   91780   92019   91760   92065    1154    +     2.4e-69  235.1   2.9  -
ccmC                 -          u1527                -              819     927   32509   32401   32509   32397    1312    -       2e-43  149.0   5.3  -
trnG-GCC             -          u1527                -                1      72  250632  250703  250632  250703      72    +     4.8e-25   91.5   0.5  -
trnE-UUC             -          u1527                -                1      72   46628   46699   46628   46699      72    +     2.2e-24   89.7   1.3  -
trnQ-UUG             -          u1527                -                1      72  252857  252928  252857  252928      72    +     4.5e-24   88.6   1.1  -
nad1                 -          u1527                -              448     531   90812   90896   90792   90916    1154    +     1.2e-23   83.8   5.5  -
trnN-GUU             -          u1527                -                1      72  275474  275403  275474  275403      72    -     6.3e-22   81.6   1.2  -
trnH-GUG             -          u1527                -                1      74   44296   44223   44296   44223      74    -     1.5e-20   77.0   1.7  -
sdh4                 -          u1527                -              363     473  152922  152812  152942  152749     753    -     1.3e-19   71.4   0.9  -
atp9                 -          u1527                -              275     342  234720  234653  234721  234589     540    -     4.2e-19   69.6   4.7  -
atp4                 -          u1527                -              325     385   95342   95402   95332   95405     935    +     1.6e-15   57.2  10.5  -
trnD-GUC             -          u1527                -                3      80   66938   67009   66936   67010      81    +     8.2e-15   58.8   2.6  -
rrn26                -          u1527                -             1399    1461  263492  263430  263495  263409    3674    -     3.8e-13   45.6   0.0  -
nad5                 -          u1527                -             1504    1577  224998  225062  224978  225082    1994    +     1.4e-12   46.1   3.0  -
trnfM-CAU            -          u1527                -                2      64   10089   10150   10088   10154      74    +     4.1e-11   46.8   1.3  -
rps19                -          u1527                -              469     599   88285   88410   88284   88431     688    +     1.3e-10   41.1  10.5  -
rpl5                 -          u1527                -              544     644  194135  194031  194145  194009     692    -     2.3e-10   40.1   5.5  -
trnM-CAU             -          u1527                -                7      71   10088   10151   10082   10156      88    +     5.3e-10   43.3   1.8  -
rrn18                -          u1527                -             1810    1874   32356   32281   32358   32254    2142    -     1.1e-07   27.0   0.0  -
trnR-UCG             -          u1527                -                6      69  252862  252923  252858  252928      74    +     2.3e-07   35.0   0.9  -
trnT-GGU             -          u1527                -                3      70  275472  275405  275474  275404      72    -     2.4e-07   34.7   1.2  -
atp6                 -          u1527                -              936     978  281704  281662  281705  281660    1375    -     1.4e-06   26.4   2.5  -
trnK-UUU             -          u1527                -                7      66  275468  275410  275468  275407      73    -       4e-06   30.9   0.9  -
trnA-UGC             -          u1527                -               14      75  250634  250694  250621  250707      88    +     1.1e-05   28.6   0.3  -
trnH-GUG             -          u1527                -                5      64  252861  252918  252859  252925      74    +     1.6e-05   28.8   1.0  -
cox3                 -          u1527                -              152     191  123910  123871  123928  123862     798    -     1.7e-05   24.9   1.2  -
trnR-UCG             -          u1527                -                6      67  275469  275410  275473  275403      74    -       3e-05   28.2   0.8  -
trnN-GUU             -          u1527                -                3      36  150989  150955  150991  150935      72    -     4.6e-05   27.6   0.8  -
trnT-UGU             -          u1527                -               13      68   46640   46695   46633   46699      72    +     4.8e-05   27.5   0.9  -
trnN-GUU             -          u1527                -                3      59  119335  119268  119337  119257      72    -       6e-05   27.2   2.0  -
trnD-GUC             -          u1527                -                8      76  250632  250698  250628  250703      81    +     0.00016   25.7   0.6  -
atp9                 -          u1527                -              286     358  117385  117282  117388  117244     540    -     0.00019   21.2   3.3  -
rps3                 -          u1527                -               79     120   88369   88410   88349   88423    2146    +     0.00027   18.1   3.2  -
sdh3                 -          u1527                -              162     198  172619  172668  172574  172669     601    +     0.00052   19.2   8.6  -
trnS-CGA             -          u1527                -                5      65  275470  275410  275473  275405      72    -     0.00067   23.6   0.2  -
trnP-UGG             -          u1527                -               24      95  252859  252930  252843  252948     111    +      0.0011   22.4   0.2  -
trnR-UCU             -          u1527                -                4      69  275471  275408  275473  275403      74    -      0.0021   22.2   0.9  -
nad6                 -          u1527                -               72     108   88066   88102   88046   88103    1064    +      0.0026   16.5   0.5  -
rps19                -          u1527                -              354     386  130136  130104  130141  130098     688    -       0.003   16.7   2.4  -
trnD-GUC             -          u1527                -                5      78   44299   44226   44302   44223      81    -      0.0046   21.1   2.1  -
trnR-UCG             -          u1527                -                7      66  250638  250695  250632  250702      74    +      0.0097   20.2   0.4  -
trnI-CAU             -          u1527                -               17      64   10103   10150   10094   10160      74    +      0.0097   20.0   1.5  -
trnK-UUU             -          u1527                -               11      64   46638   46690   46632   46694      73    +       0.016   19.3   1.1  -
trnG-UCC             -          u1527                -                1      70  250632  250702  250632  250703      71    +        0.03   18.8   0.4  -
trnA-UGC             -          u1527                -               13      77   66944   67003   66931   67014      88    +        0.03   17.6   1.5  -
trnQ-UUG             -          u1527                -                6      61   44291   44235   44299   44225      72    -       0.032   18.6   1.0  -
rrn18                -          u1527                -              142     194   83425   83371   83446   83351    2142    -       0.039    8.6   2.3  -
trnH-GUG             -          u1527                -               12      62   44230   44280   44226   44286      74    +       0.057   17.4   0.7  -
trnS-CGA             -          u1527                -               13      64   46640   46691   46637   46697      72    +       0.065   17.3   0.8  -
atp9                 -          u1527                -              191     220   19940   19969   19937   19971     540    +       0.077   12.6   5.7  -
trnC-GCA             -          u1527                -                9      70   44295   44233   44302   44225     120    -        0.08   16.2   1.3  -
trnL-CAA             -          u1527                -               14      72   10101   10151   10090   10159      81    +       0.088   17.4   0.8  -
trnR-UCU             -          u1527                -                9      69   46636   46694   46630   46697      74    +       0.092   16.9   0.9  -
trnT-GGU             -          u1527                -                8      61  250639  250692  250635  250699      72    +        0.11   16.7   0.7  -
atp6                 -          u1527                -              922     946  204670  204694  204658  204695    1375    +        0.13   10.0   4.7  -
trnK-UUU             -          u1527                -                7      71  250638  250701  250637  250703      73    +        0.13   16.4   0.3  -
trnI-GAU             -          u1527                -                8      42  275467  275433  275471  275410      88    -        0.16   16.3   0.6  -
trnS-GCU             -          u1527                -               20     117  252857  252936  252836  252942     122    +        0.16   14.9   0.3  -
trnH-GUG             -          u1527                -               13      66   46640   46691   46637   46693      74    +        0.16   15.9   0.8  -
trnG-UCC             -          u1527                -               26      65   46654   46693   46642   46713      71    +        0.19   16.2   0.3  -
trnD-GUC             -          u1527                -               25      75   46644   46693   46624   46695      81    +         0.2   15.8   0.9  -
trnR-UCU             -          u1527                -                8      63  250639  250692  250636  250694      74    +        0.26   15.5   1.0  -
trnS-CGA             -          u1527                -                7      59  119331  119268  119335  119268      72    -        0.28   15.2   2.6  -
trnS-GCU             -          u1527                -               39      75  196966  196930  196985  196911     122    -        0.29   14.1   2.1  -
trnI-CAU             -          u1527                -               33      65  209686  209654  209699  209648      74    -        0.29   15.3   0.5  -
trnR-ACG             -          u1527                -                8      68  250639  250697  250633  250704      74    +        0.34   15.2   0.3  -
trnW-CCA             -          u1527                -                8      66  275467  275411  275476  275403      74    -        0.37   15.3   0.8  -
atp9                 -          u1527                -               92     125   89224   89257   89202   89257     540    +         0.4   10.2   0.3  -
trnR-ACG             -          u1527                -                3      30   66945   66972   66943   66992      74    +         0.4   15.0   0.0  -
trnT-UGU             -          u1527                -                8      65  275467  275410  275473  275405      72    -        0.47   14.7   1.1  -
sdh4                 -          u1527                -              180     219   95399   95438   95390   95441     753    +        0.51    9.9   5.3  -
trnM-CAU             -          u1527                -               27      72  275456  275411  275468  275405      88    -        0.54   14.4   0.6  -
rrn26                -          u1527                -              266     304  260323  260283  260343  260254    3674    -         0.6    5.1   0.1  -
trnT-GGU             -          u1527                -               40      70  204858  204828  204878  204826      72    -        0.62   14.2   0.3  -
trnI-GAU             -          u1527                -                8      31  150984  150957  150991  150936      88    -        0.88   13.9   0.7  -
trnP-UGG             -          u1527                -               67      96  209671  209642  209691  209629     111    -        0.92   12.9   0.5  -
trnH-GUG             -          u1527                -                8      65  275467  275412  275468  275408      74    -        0.93   13.5   0.9  -
trnR-UCG             -          u1527                -               10      69   46637   46694   46631   46695      74    +         1.2   13.4   1.0  -
trnI-CAU             -          u1527                -               50      69  275427  275408  275449  275405      74    -         1.2   13.3   0.5  -
trnS-CGA             -          u1527                -               38      64  209679  209653  209688  209647      72    -         1.5   12.8   0.8  -
trnQ-UUG             -          u1527                -               28      61  204870  204837  204888  204832      72    -         1.7   13.1   0.8  -
trnT-GGU             -          u1527                -                3      59  119335  119268  119337  119256      72    -         1.7   12.8   2.6  -
trnS-GCU             -          u1527                -               25      67   44292   44250   44312   44231     122    -         1.8   11.5   0.6  -
trnT-GGU             -          u1527                -                2      28  150990  150964  150991  150955      72    -         1.9   12.7   1.2  -
matR                 -          u1527                -               24     126   89537   89625   89515   89634    2092    +         1.9    5.3   4.0  -
trnR-UCG             -          u1527                -               14      66   10088   10152   10087   10158      74    +           2   12.8   0.8  -
trnC-GCA             -          u1527                -               10      69  252859  252917  252854  252920     120    +         2.1   11.7   1.4  -
trnR-UCU             -          u1527                -               49      67  209670  209652  209689  209642      74    -         2.2   12.5   0.6  -
trnR-UCG             -          u1527                -               43      67  209676  209652  209686  209640      74    -         2.9   12.2   0.6  -
trnQ-UUG             -          u1527                -                7      63  275468  275412  275469  275392      72    -         3.1   12.2   0.4  -
trnG-GCC             -          u1527                -                8      62   66950   67000   66946   67011      72    +         3.5   11.8   1.7  -
rps11                -          u1527                -              512     580  246732  246790  246720  246810     877    +         4.2    6.6   3.6  -
trnP-GGG             -          u1527                -               19      72  252873  252926  252857  252928      74    +         4.3   11.5   0.8  -
trnQ-UUG             -          u1527                -               41      64  209676  209653  209696  209646      72    -         4.5   11.7   0.6  -
trnL-UAA             -          u1527                -               17      47   59665   59695   59662   59714      80    +         4.6   11.5   0.1  -
trnY-GUA             -          u1527                -               13      75  275462  275411  275469  275408      83    -         5.1   11.6   0.7  -
trnM-CAU             -          u1527                -               53      79  209672  209647  209683  209639      88    -         5.4   11.2   0.3  -
rrn5                 -          u1527                -               90     121   39140   39109   39160   39104     126    -         5.7   10.3   0.4  -
trnfM-CAU            -          u1527                -               44      69  209676  209650  209683  209649      74    -         6.1   11.0   0.8  -
trnL-CAA             -          u1527                -               55      78  275429  275406  275450  275404      81    -         6.1   11.5   0.6  -
trnR-UCG             -          u1527                -                3      70   66945   67006   66943   67010      74    +         6.2   11.2   1.6  -
trnfM-CAU            -          u1527                -               47      66  275430  275411  275450  275409      74    -         6.4   11.0   0.3  -
trnT-UGU             -          u1527                -               46      65  204852  204833  204867  204826      72    -         7.8   10.8   0.7  -
trnT-GGU             -          u1527                -               26      62  252866  252918  252854  252924      72    +         8.3   10.6   1.1  -
trnI-CAU             -          u1527                -               45      67  134380  134402  134363  134408      74    +         8.7   10.6   2.8  -
trnS-CGA             -          u1527                -                2      45  291183  291148  291184  291143      72    -         9.7   10.3   3.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXu4Zbng.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXX0ZKj6i.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXu4Zbng.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 00:55:05 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnA-UGC             -          u1553                -               18      50   25908   25940   25906   25960      88    +         3.8    9.6   2.3  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXW6fbjh.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXavJqWg.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXW6fbjh.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 00:55:08 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnA-UGC             -          u1558                -               11      49    9070    9033    9079    9016      88    -       0.059   13.0   0.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXDlvvhf.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXcIadrj.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXDlvvhf.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 00:55:07 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnA-UGC             -          u1562                -               11      49   23569   23606   23560   23623      88    +         2.8   10.2   0.7  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXDjN71f.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXwSr6Ri.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXDjN71f.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 00:54:57 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnA-UGC             -          u1564                -               11      49   77697   77734   77688   77751      88    +       0.035   16.3   0.5  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXqhxoOh.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXxbhTah.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXqhxoOh.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 00:55:03 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXhpeHUf.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXDpvPSg.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXhpeHUf.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 00:55:05 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXTIEWmi.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXq8uqkf.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXTIEWmi.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 00:55:03 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnK-UUU             -          u1644                -                8      63   99467   99522   99466   99525      73    +      0.0034   20.1   2.7  -
trnR-UCG             -          u1644                -                8      66   99467   99524   99464   99528      74    +       0.013   18.3   2.8  -
trnR-UCU             -          u1644                -                8      64   99467   99522   99465   99523      74    +       0.035   16.9   3.6  -
trnR-ACG             -          u1644                -                7      67   99466   99524   99464   99533      74    +       0.066   16.1   2.3  -
trnG-GCC             -          u1644                -                6      68   99465   99527   99461   99531      72    +        0.15   14.8   2.0  -
trnR-UCG             -          u1644                -                8      66   99656   99714   99654   99719      74    +        0.28   14.1   1.9  -
trnK-UUU             -          u1644                -               42      65   69019   68996   69026   68992      73    -         0.3   13.8   0.3  -
trnS-CGA             -          u1644                -                5      62   99464   99522   99463   99531      72    +        0.67   12.6   2.2  -
trnK-UUU             -          u1644                -                8      63   99656   99712   99655   99715      73    +         0.8   12.5   1.8  -
trnR-UCU             -          u1644                -               38      64   69024   68998   69025   68983      74    -        0.96   12.3   0.3  -
trnM-CAU             -          u1644                -               10      71   99463   99523   99454   99531      88    +           1   12.1   2.0  -
trnK-UUU             -          u1644                -                8      35   25013   24986   25014   24975      73    -         1.1   12.0   3.2  -
trnA-UGC             -          u1644                -               18      73   99466   99521   99453   99528      88    +         1.3   10.9   2.8  -
trnI-CAU             -          u1644                -                9      64   99468   99522   99466   99528      74    +         1.3   11.8   2.5  -
trnN-GUU             -          u1644                -                6      65   99465   99525   99463   99530      72    +         1.5   11.7   1.9  -
trnD-GUC             -          u1644                -               12      71   99464   99522   99460   99528      81    +         5.2    9.9   2.6  -
trnF-GAA             -          u1644                -                5      28   99463   99486   99459   99507      76    +         9.1    9.0   1.8  -
trnfM-CAU            -          u1644                -               37      64   99495   99522   99475   99527      74    +         9.3    9.0   0.7  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXWxo0Jg.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXX6Dvvzi.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXWxo0Jg.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 00:55:06 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXudYmlg.fa
