# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnV-UAC             -          u9                   -                2      76   94952   94882   94953   94882      76    -         1.6   12.9   0.5  -
rps12                -          u9                   -              347     371   97678   97702   97663   97703     372    +         1.7    9.9   4.4  -
trnW-CCA             -          u9                   -                9      66   86349   86404   86339   86412      74    +         1.8   12.9   1.0  -
trnH-GUG             -          u9                   -                8      71  117710  117649  117715  117647      75    -         1.8   12.8   2.7  -
trnD-GUC             -          u9                   -               30      66    7495    7530    7474    7539      74    +           2   12.3   0.0  -
trnA-UGC             -          u9                   -                2      72    5793    5703    5794    5702      73    -         2.5   12.2   0.5  -
trnC-GCA             -          u9                   -                5      44  119114  119073  119118  119052      71    -         2.6   12.4   2.4  -
trnS-GCU             -          u9                   -                3      48  139986  140029  139984  140048      88    +         2.7   12.0   1.9  -
trnF-GAA             -          u9                   -                7      25   91797   91779   91806   91772      73    -         2.7   12.8   0.6  -
trnN-GUU             -          u9                   -                6      62   87154   87096   87156   87090      72    -         2.7   12.3   1.6  -
ycf68                -          u9                   -              268     315   91381   91323   91403   91298     484    -         2.8    8.5   1.9  -
trnY-GUA             -          u9                   -                7      74  139990  140045  139984  140054      84    +         2.9   12.3   1.1  -
trnR-UCU             -          u9                   -               49      72  109788  109811  109768  109811      72    +         3.2   11.9   0.5  -
trnI-CAU             -          u9                   -               51      74  121033  121056  121013  121056      74    +         3.3   11.9   0.5  -
trnE-UUC             -          u9                   -                7      65    7474    7530    7471    7543      73    +         3.3   11.8   0.1  -
trnH-GUG             -          u9                   -               11      67  139993  140047  139984  140054      75    +         3.3   11.9   1.1  -
ycf1                 -          u9                   -             4955    4999   70583   70627   70563   70648    5864    +         3.7    2.5  18.6  -
trnR-ACG             -          u9                   -                5      65   86345   86403   86342   86407      74    +         3.7   11.9   1.3  -
trnR-CCG             -          u9                   -                8      63   41214   41159   41221   41151      74    -         3.9   11.6   0.1  -
trnW-CCA             -          u9                   -               43      68  109780  109805  109765  109809      74    +         4.5   11.6   0.7  -
trnI-CAU             -          u9                   -               23      70   86362   86408   86344   86412      74    +         4.7   11.4   1.0  -
trnI-CAU             -          u9                   -               47      68   41175   41154   41188   41149      74    -         4.9   11.3   0.3  -
trnW-CCA             -          u9                   -                8      63   87152   87097   87159   87089      74    -         5.3   11.4   1.6  -
trnS-GGA             -          u9                   -                6      81     468     396     473     391      87    -         5.4   11.0   0.6  -
trnS-GGA             -          u9                   -                6      81  143056  142984  143061  142979      87    -         5.4   11.0   0.6  -
trnS-UGA             -          u9                   -               48      85   87136   87094   87155   87087      93    -         5.4   11.0   1.2  -
trnR-UCG             -          u9                   -               16      68   20496   20546   20484   20559      77    +         5.6   11.1   0.9  -
trnN-GUU             -          u9                   -               10      67  109747  109806  109739  109809      72    +         5.7   11.3   0.4  -
trnP-GGG             -          u9                   -               49      71  110244  110222  110247  110221      74    -         5.9   11.2   2.2  -
trnD-GUC             -          u9                   -               17      61    1489    1532    1469    1540      74    +         6.3   10.7   0.7  -
trnL-UAA             -          u9                   -                3      84  119116  119032  119118  119031      85    -         6.4   11.0   1.4  -
trnI-GAU             -          u9                   -                6      59   94947   94895   94953   94889      72    -         6.4   11.1   1.0  -
trnT-UGU             -          u9                   -                8      41   91796   91763   91815   91743      73    -         6.4   10.8   1.6  -
trnW-CCA             -          u9                   -                8      64   41477   41421   41480   41417      74    -         6.8   11.0   0.8  -
trnH-GUG             -          u9                   -               10      65  119110  119041  119118  119032      75    -           7   10.9   1.2  -
trnR-CCG             -          u9                   -                6      67  110287  110226  110292  110217      74    -           7   10.8   0.4  -
trnR-CCG             -          u9                   -                8      63   25314   25368   25312   25371      74    +         7.5   10.7   1.5  -
trnR-CCG             -          u9                   -                8      63    1481    1534    1477    1539      74    +         7.7   10.7   0.7  -
trnS-GCU             -          u9                   -                6      82     468     396     473     390      88    -         7.7   10.5   0.6  -
trnS-GCU             -          u9                   -                6      82  143056  142984  143061  142978      88    -         7.7   10.5   0.6  -
trnD-GUC             -          u9                   -                5      45   91799   91760   91803   91735      74    -         8.1   10.3   2.3  -
trnW-CCA             -          u9                   -                8      62   20947   21000   20944   21005      74    +         8.5   10.7   0.3  -
trnT-UGU             -          u9                   -               36      69   24463   24429   24483   24428      73    -         8.7   10.4   0.0  -
trnI-GAU             -          u9                   -                7      62   25313   25369   25309   25377      72    +         9.1   10.6   1.4  -
trnG-GCC             -          u9                   -               32      63  142455  142423  142476  142416      71    -         9.4   10.7   2.6  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXfN9UNN/tmpXXXXlhggnK.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXfN9UNN/tmpXXXXmFteiJ.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXfN9UNN/tmpXXXXlhggnK.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurMK
# Date:            Tue Apr  7 23:33:04 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXfN9UNN/tmpXXXXWYdHHN.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXfN9UNN/tmpXXXXZZI7xM.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXfN9UNN/tmpXXXXWYdHHN.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurMK
# Date:            Tue Apr  7 23:33:13 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rrn23                -          u53                  -             1782    2307     535       5     555       2    2810    -     5.3e-16   50.4   2.8  -
rrn23                -          u53                  -             1699    1773     768     688     798     668    2810    -     8.6e-05   13.2   4.2  -
rrn23                -          u53                  -             1027    1173    1489    1335    1510    1315    2810    -     0.00094    9.7   3.5  -
rrn23                -          u57                  -             1782    2784      43    1044      23    1058    2810    +     2.2e-46  154.0   4.5  -
rrn16                -          u57                  -              634    1359   11238   11991   11208   12004    1491    +     6.5e-45  150.3   2.9  -
rrn16                -          u57                  -              453     484   10892   10924   10712   10939    1491    +        0.87    4.0   3.1  -
rrn23                -          u58                  -             1782    2784      43    1044      23    1058    2810    +     5.5e-47  154.0   4.5  -
rrn23                -          u59                  -              151     530    2080    1680    2100    1660    2810    -     4.1e-20   64.8  17.0  -
rrn23                -          u59                  -              679    1173    1281     758    1299     738    2810    -     1.5e-15   49.7   8.8  -
rrn23                -          u59                  -             1699    1773     191     111     221      91    2810    -     0.00015   13.2   4.2  -
rrn16                -          u59                  -             1439    1483    2826    2782    2838    2776    1491    -       0.014    7.9   2.2  -
rrn16                -          u60                  -              634    1359     795      42     825      30    1491    -     8.4e-46  150.3   2.9  -
rrn16                -          u60                  -              453     484    1141    1109    1321    1094    1491    -        0.11    4.0   3.1  -
rrn23                -          u61                  -              151     530     855    1255     835    1275    2810    +     2.6e-20   64.9  17.2  -
rrn23                -          u61                  -              679     833    1654    1809    1636    1829    2810    +     7.8e-11   33.4   4.0  -
rrn23                -          u63                  -             1782    2011    1887    2096    1867    2134    2810    +     6.2e-14   44.0   1.1  -
rrn23                -          u63                  -              151     267     808     920     789     940    2810    +     2.6e-08   25.3   5.1  -
rrn23                -          u63                  -             1699    1773    1654    1734    1624    1754    2810    +     0.00012   13.2   4.2  -
rrn23                -          u63                  -             1055    1173     968    1087     946    1107    2810    +      0.0023    8.9   2.4  -
rrn16                -          u63                  -             1439    1483      62     106      50     112    1491    +       0.011    7.9   2.2  -
rrn23                -          u64                  -             1782    2784    9323    8322    9344    8307    2810    -     1.9e-46  154.0   4.5  -
rrn23                -          u64                  -             1699    1773    9556    9476    9586    9456    2810    -     0.00053   13.2   4.2  -
rrn23                -          u64                  -             1060    1173   10237   10123   10244   10103    2810    -       0.016    8.3   2.7  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXfN9UNN/tmpXXXXOYAo7K.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXfN9UNN/tmpXXXXlF2L5J.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXfN9UNN/tmpXXXXOYAo7K.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurMK
# Date:            Tue Apr  7 23:32:35 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rrn23                -          u75                  -             1782    2784    8785    7784    8806    7770    2810    -     1.9e-46  154.0   4.5  -
rrn23                -          u75                  -             1700    1748    9017    8969    9048    8948    2810    -      0.0047   10.0   3.1  -
rrn23                -          u75                  -             1055    1173    9704    9585    9726    9565    2810    -      0.0093    9.0   2.4  -
rrn16                -          u76                  -              633    1483     768    1674     739    1680    1491    +     9.5e-48  157.9   4.6  -
rrn23                -          u76                  -              151     530    2376    2776    2356    2796    2810    +     6.7e-20   64.3  17.6  -
rrn23                -          u76                  -              679     833    3175    3330    3157    3350    2810    +     1.4e-10   33.4   4.0  -
rrn16                -          u76                  -              453     483     423     454     243     463    1491    +        0.27    3.9   3.1  -
rrn23                -          u77                  -             1782    2307     535       5     555       2    2810    -     5.2e-16   50.4   2.8  -
rrn23                -          u77                  -             1699    1768     768     693     798     673    2810    -     0.00014   12.5   3.6  -
rrn23                -          u77                  -             1055    1173    1454    1335    1476    1315    2810    -      0.0017    8.9   2.4  -
rrn23                -          u78                  -             1782    2307     535       5     555       2    2810    -     5.2e-16   50.4   2.8  -
rrn23                -          u78                  -             1699    1768     768     693     798     673    2810    -     0.00014   12.5   3.6  -
rrn23                -          u78                  -             1055    1173    1454    1335    1476    1315    2810    -      0.0017    8.9   2.4  -
rrn16                -          u81                  -              633    1483    7934    7028    7963    7022    1491    -     2.9e-47  157.9   4.6  -
rrn23                -          u81                  -             1782    2784    4204    3203    4225    3189    2810    -       2e-46  154.0   4.5  -
rrn23                -          u81                  -              151     530    6326    5926    6346    5906    2810    -       2e-19   64.3  17.6  -
rrn23                -          u81                  -              679    1173    5527    5004    5545    4984    2810    -     3.7e-15   50.2   9.4  -
rrn23                -          u81                  -             1699    1768    4437    4362    4467    4342    2810    -     0.00086   12.5   3.6  -
rrn16                -          u81                  -              453     483    8279    8248    8458    8243    1491    -        0.87    3.8   3.2  -
rrn23                -          u96                  -             2283    2784      12     507       3     522    2810    +     5.9e-29   94.2   2.3  -
rrn23                -          u97                  -             2283    2784      12     507       3     522    2810    +     5.9e-29   94.2   2.3  -
rrn16                -          u98                  -              633    1483    4265    3359    4294    3353    1491    -     2.3e-47  157.9   4.6  -
rrn23                -          u98                  -              151     530    2657    2257    2677    2237    2810    -     1.6e-19   64.3  17.6  -
rrn23                -          u98                  -             1782    2307     535       5     556       2    2810    -     2.5e-15   50.5   2.8  -
rrn23                -          u98                  -              679    1173    1858    1335    1876    1315    2810    -       3e-15   50.2   9.4  -
rrn23                -          u98                  -             1699    1768     768     693     798     673    2810    -     0.00069   12.5   3.6  -
rrn16                -          u98                  -              453     483    4610    4579    4789    4574    1491    -        0.69    3.8   3.2  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXfN9UNN/tmpXXXXffSJbL.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXfN9UNN/tmpXXXXJpiflM.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXfN9UNN/tmpXXXXffSJbL.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurMK
# Date:            Tue Apr  7 23:32:51 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rrn16                -          u104                 -              634    1359     839      86     869      73    1491    -     8.7e-46  150.3   2.9  -
rrn16                -          u104                 -              453     484    1185    1153    1363    1138    1491    -        0.12    3.9   2.7  -
rrn16                -          u105                 -              634    1359     839      86     869      73    1491    -     8.7e-46  150.3   2.9  -
rrn16                -          u105                 -              453     483    1185    1154    1365    1144    1491    -        0.12    3.9   3.1  -
rrn23                -          u106                 -             1782    2783    2930    3930    2909    3942    2810    +     2.3e-46  154.1   4.4  -
rrn23                -          u106                 -              151     530     808    1208     788    1228    2810    +     2.6e-19   64.3  17.6  -
rrn23                -          u106                 -              679    1173    1607    2130    1589    2150    2810    +     4.7e-15   50.2   9.4  -
rrn23                -          u106                 -             1699    1768    2697    2772    2667    2792    2810    +      0.0011   12.5   3.6  -
rrn16                -          u106                 -             1439    1483      62     106      50     112    1491    +       0.061    7.9   2.2  -
trnV-GAC             -          u121                 -               11      35    2501    2525    2490    2546      72    +        0.31   10.3   1.2  -
atpA                 -          u122                 -               85    1415    6038    7386    6018    7406    1524    +    4.9e-166  554.0  11.7  -
rrn16                -          u122                 -               27      67    4934    4971    4915    4992    1491    +        0.08    9.4   0.4  -
atbB                 -          u122                 -               13     294    6244    6521    6233    6543     633    +        0.81    8.4   5.4  -
rps18                -          u122                 -               70     224   13530   13391   13551   13373     306    -         1.8    9.1   4.1  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXfN9UNN/tmpXXXXhYQJUN.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXfN9UNN/tmpXXXXKd9RBJ.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXfN9UNN/tmpXXXXhYQJUN.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurMK
# Date:            Tue Apr  7 23:32:48 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
psbB                 -          u123                 -                1     950   12356   11401   12356   11391    1527    -           0 1141.3  29.3  -
rps18                -          u123                 -                1     306  475915  476204  475915  476204     306    +     5.7e-86  293.9  20.1  -
rpl33                -          u123                 -                1     200  475504  475703  475504  475704     201    +       4e-62  215.1  12.2  -
rpl2                 -          u123                 -              396     589  270834  271030  270814  271050     826    +     4.9e-53  184.1   6.2  -
psbD                 -          u123                 -              599     773  382440  382281  382460  382261    1062    -     1.7e-42  148.7   2.5  -
psaJ                 -          u123                 -                1     135  474886  475020  474886  475020     135    +     2.8e-39  140.2   7.8  -
trnP-UGG             -          u123                 -                1      74  474529  474456  474529  474456      74    -     7.5e-25   93.1   1.4  -
trnW-CCA             -          u123                 -                1      74  474272  474199  474272  474199      74    -     3.4e-24   91.1   0.4  -
trnD-GUC             -          u123                 -                1      74  661064  661137  661064  661137      74    +     1.6e-23   88.5   3.5  -
lhbA                 -          u123                 -               67     187  346603  346716  346583  346718     189    +     1.5e-22   85.8   9.0  -
psbZ                 -          u123                 -               67     187  346603  346716  346582  346718     189    +     4.7e-22   84.2   8.9  -
ycf9                 -          u123                 -               67     187  346603  346716  346582  346718     189    +       7e-22   83.7   8.9  -
ycf2                 -          u123                 -             2453    2596  227917  228093  227897  228113    6869    +     2.6e-20   70.9   8.5  -
psbA                 -          u123                 -              835     916  634203  634122  634224  634093    1062    -     1.1e-19   73.2   4.2  -
trnN-GUU             -          u123                 -                2      71   27868   27937   27867   27938      72    +     1.9e-17   69.5   1.3  -
trnP-GGG             -          u123                 -                2      72  474528  474458  474528  474456      74    -       2e-17   69.4   1.6  -
ndhD                 -          u123                 -              639     959  655608  655288  655638  655280    1503    -     7.8e-17   63.0  11.4  -
rrn23                -          u123                 -             2055    2115  484275  484334  484254  484340    2810    +     8.6e-10   38.5   0.2  -
trnT-GGU             -          u123                 -                3      66  660874  660797  660876  660787      72    -     5.7e-09   42.4   0.6  -
psbA                 -          u123                 -              441     499   28378   28436   28362   28456    1062    +     2.6e-08   35.5   3.8  -
ndhH                 -          u123                 -              986    1178  572620  572812  572600  572815    1182    +     3.7e-08   35.0   1.4  -
psbM                 -          u123                 -                1      65  661735  661794  661735  661814     105    +     5.5e-08   39.1  11.5  -
psaA                 -          u123                 -              343     389  441293  441247  441304  441227    2253    -     5.7e-08   32.4   4.5  -
petB                 -          u123                 -              205     565  684503  684863  684479  684883     648    +     1.3e-07   34.6  15.7  -
pdbZ                 -          u123                 -               60     187  346598  346716  346578  346718     189    +     1.5e-07   36.9   8.9  -
ndhB                 -          u123                 -              754    1324   93973   93415   93994   93407    1533    -     6.1e-07   30.4  15.4  -
rps7                 -          u123                 -              263     321  441397  441339  441414  441319     468    -     1.8e-06   31.5   0.7  -
rrn16                -          u123                 -               16      70  593276  593222  593287  593202    1491    -     7.9e-06   26.6   0.5  -
ndhH                 -          u123                 -              281     676  569056  569451  569037  569472    1182    +     3.5e-05   25.2   5.6  -
psbE                 -          u123                 -              152     226  106761  106690  106775  106670     252    -     3.9e-05   28.3   1.4  -
trnfM-CAU            -          u123                 -                2      72  395774  395705  395775  395703      74    -     0.00025   27.4   0.7  -
psaA                 -          u123                 -              431     517  503171  503248  503155  503264    2253    +     0.00037   19.8   0.4  -
trnfM-CAU            -          u123                 -                7      69  474523  474461  474528  474456      74    -     0.00062   26.2   0.8  -
rrn16                -          u123                 -             1433    1488  368102  368047  368123  368044    1491    -     0.00068   20.2   4.5  -
psaB                 -          u123                 -              408     460  712581  712529  712601  712508    2205    -     0.00069   19.2   4.4  -
psbB                 -          u123                 -             1411    1472  529781  529724  529801  529707    1527    -     0.00077   19.7   0.1  -
ndhB                 -          u123                 -              511     570  693035  692983  693046  692969    1533    -       0.001   19.7   2.2  -
atpE                 -          u123                 -              143     176  457319  457286  457342  457278     402    -      0.0021   21.7   1.4  -
trnA-UGC             -          u123                 -                3      62  661066  661126  661064  661136      73    +       0.021   21.0   2.3  -
psbA                 -          u123                 -              600     768  382439  382290  382460  382270    1062    -       0.045   14.9   2.1  -
trnM-CAU             -          u123                 -               47      73  672344  672370  672324  672370      73    +       0.053   19.8   1.0  -
trnK-UUU             -          u123                 -                8      61   27874   27927   27870   27940      72    +        0.11   19.0   1.9  -
ndhD                 -          u123                 -              959    1237  652385  652112  652393  652084    1503    -        0.11   12.8   8.6  -
petD                 -          u123                 -              191     294  685083  685186  685063  685223     483    +        0.12   15.5   1.6  -
trnS-GCU             -          u123                 -               17      79   27865   27803   27879   27795      88    -        0.14   18.3   0.8  -
trnP-GGG             -          u123                 -                4      70  474460  474524  474457  474528      74    +        0.29   17.6   1.5  -
trnM-CAU             -          u123                 -                7      66  660870  660798  660874  660791      73    -         0.3   17.4   0.0  -
trnR-UCU             -          u123                 -               19      69  474253  474202  474273  474200      72    -        0.31   17.4   0.0  -
trnR-CCG             -          u123                 -                7      67   27873   27931   27870   27936      74    +        0.35   17.2   1.6  -
trnfM-CAU            -          u123                 -                9      64  474264  474209  474267  474194      74    -        0.54   16.7   0.0  -
ycf5                 -          u123                 -              712     833   63344   63471   63323   63486     978    +        0.58   10.7   5.8  -
ndhJ                 -          u123                 -              149     187  448441  448404  448454  448393     477    -        0.97   12.4   0.0  -
trnR-UCU             -          u123                 -                5      65  100699  100792  100696  100797      72    +         1.1   15.6   0.9  -
trnR-CCG             -          u123                 -                6      67  474524  474463  474529  474454      74    -         1.3   15.4   1.1  -
psaA                 -          u123                 -              773     804  417551  417520  417571  417501    2253    -         1.3    8.0   1.4  -
trnP-GGG             -          u123                 -               13      65  474260  474208  474267  474194      74    -         2.3   14.7   0.0  -
trnN-GUU             -          u123                 -                8      68  474265  474203  474269  474199      72    -         2.4   14.7   0.0  -
pbsH                 -          u123                 -               26      62  289958  289924  289978  289907      90    -         3.4   14.7   0.0  -
trnI-CAU             -          u123                 -               43      69  474230  474204  474240  474200      74    -         3.5   14.0   0.0  -
trnR-CCG             -          u123                 -                9      63  474264  474210  474272  474202      74    -         4.3   13.7   0.0  -
trnP-GGG             -          u123                 -               26      67  395751  395710  395771  395704      74    -         5.9   13.4   0.2  -
rpl23                -          u123                 -               63     153   43699   43622   43719   43603     282    -           6   11.3   0.8  -
ycf94                -          u123                 -               63     176  214227  214339  214218  214347     210    +           9   11.0   4.6  -
trnI-CAU             -          u123                 -               14      67  180117  180065  180137  180062      74    -         9.8   12.6   1.1  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXfN9UNN/tmpXXXXUFNR7K.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXfN9UNN/tmpXXXXcPwTqN.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXfN9UNN/tmpXXXXUFNR7K.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurMK
# Date:            Tue Apr  7 23:32:41 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rrn23                -          u124                 -             1594    2766  188779  187612  188800  187592    2810    -    6.9e-185  618.4  12.4  -
psbA                 -          u124                 -                2     293  266979  266693  266980  266678    1062    -     3.7e-98  332.0  10.0  -
rrn23                -          u124                 -              422    1390  190337  189336  190357  189315    2810    -     1.6e-86  292.0  13.5  -
psbC                 -          u124                 -             1024    1120  278341  278244  278367  278240    1422    -     8.6e-26   91.8   1.1  -
ycf2                 -          u124                 -             4195    4314  293699  293588  293711  293568    6869    -     1.1e-20   71.1   3.4  -
psbC                 -          u124                 -              650     789  126685  126791  126663  126801    1422    +     3.6e-19   69.8   3.0  -
rbcL                 -          u124                 -              440     646  123993  123781  124013  123769     662    -     5.1e-19   71.1   3.2  -
psaB                 -          u124                 -              152     308   42916   43066   42914   43090    2205    +     8.9e-17   60.9   1.3  -
rpl16                -          u124                 -                3     372  247760  248156  247758  248176     408    +       1e-15   61.3   8.0  -
rrn16                -          u124                 -             1128    1193  330888  330953  330882  330970    1491    +       4e-14   53.0   0.6  -
trnS-GGA             -          u124                 -               16      85  193366  193435  193357  193437      87    +     7.6e-13   53.4   0.9  -
rrn23                -          u124                 -               14     245  190849  190622  190858  190601    2810    -       4e-12   45.2   6.5  -
ndhA                 -          u124                 -              647     747   57012   56912   57032   56892    1092    -     1.3e-10   42.4   2.1  -
trnQ-UUG             -          u124                 -                3      65  299802  299864  299800  299871      72    +     9.1e-10   43.6   1.0  -
rrn16                -          u124                 -                7      67  226499  226559  226492  226575    1491    +     7.5e-08   32.2   1.4  -
psbC                 -          u124                 -             1084    1133  127973  128022  127965  128042    1422    +     2.2e-07   30.8   0.7  -
rrn23                -          u124                 -             1646    1704  168363  168312  168383  168293    2810    -     1.5e-06   26.7   1.4  -
trnfM-CAU            -          u124                 -                2      72  101981  102051  101980  102053      74    +     3.6e-06   32.3   1.3  -
ycf1                 -          u124                 -              120     193  206417  206344  206441  206331    5864    -     6.5e-06   22.8  13.4  -
rpoC2                -          u124                 -             3317    3360  327366  327409  327359  327419    4168    +     2.1e-05   21.3   1.5  -
ndhE                 -          u124                 -               98     244  141638  141500  141689  141481     306    -     0.00031   24.0  11.9  -
rpl2                 -          u124                 -              614     709  244028  244123  244008  244145     826    +     0.00043   21.0   2.8  -
trnfM-CAU            -          u124                 -                2      72  187134  187064  187135  187062      74    -     0.00067   25.0   0.9  -
trnD-GUC             -          u124                 -                8      64  297582  297636  297575  297644      74    +     0.00088   24.2   0.6  -
trnT-GGU             -          u124                 -               37      71  320135  320169  320124  320170      72    +      0.0024   23.4   0.5  -
trnN-GUU             -          u124                 -                3      59   29544   29611   29541   29620      72    +      0.0045   22.4   2.0  -
atpB                 -          u124                 -             1005    1037  230968  230936  230988  230925    1497    -      0.0057   16.3   1.3  -
rpl2                 -          u124                 -              118     254  242877  243010  242857  243031     826    +      0.0071   17.0   2.7  -
trnI-GAU             -          u124                 -                6      61  297580  297635  297575  297637      72    +      0.0073   21.7   1.3  -
trnG-UCC             -          u124                 -                1      71  297575  297646  297575  297646      71    +      0.0087   21.7   0.4  -
atpE                 -          u124                 -              155     188  312065  312032  312082  312028     402    -       0.011   18.3   0.3  -
rpl2                 -          u124                 -               16      59   23786   23743   23798   23723     826    -       0.013   16.2   0.6  -
trnG-GCC             -          u124                 -                1      70  297575  297645  297575  297646      71    +       0.013   21.1   0.5  -
trnA-UGC             -          u124                 -                3      62  297577  297635  297575  297650      73    +       0.034   19.3   0.2  -
trnR-CCG             -          u124                 -                8      69  297582  297641  297575  297648      74    +        0.04   19.2   0.2  -
trnP-GGG             -          u124                 -               23      67  102002  102046  101982  102052      74    +        0.29   16.6   0.5  -
ndhA                 -          u124                 -              463     518   58068   58013   58083   57993    1092    -         0.3   11.4   2.9  -
trnH-GUG             -          u124                 -                7      64  299805  299860  299796  299868      75    +         0.9   14.9   0.9  -
trnY-GUA             -          u124                 -               21      84  193371  193437  193362  193437      84    +         1.1   14.9   0.5  -
psbK                 -          u124                 -               29     115  152286  152366  152266  152386     186    +         1.7   12.4   3.3  -
trnT-GGU             -          u124                 -                8      61  297582  297635  297580  297637      72    +         2.4   13.8   1.1  -
trnC-GCA             -          u124                 -                5      54  299804  299874  299793  299885      71    +         2.6   13.6   0.1  -
trnS-GCU             -          u124                 -               16      86  193366  193435  193358  193437      88    +         2.8   13.2   0.9  -
rpl22                -          u124                 -              160     209  125008  125056  124998  125076     508    +         3.5    9.5   2.7  -
rpl32                -          u124                 -               75     143   21871   21806   21877   21786     165    -         3.8   12.2   2.1  -
rrn16                -          u124                 -              556     616  128490  128431  128510  128427    1491    -         6.6    5.9   2.4  -
